trial,a_hex,b,m,alpha,e
0,00050000a30a00006d0600008c030000c2050000300b0000ce0200006d080000c3000000810500006e0800001b0800000d040000af0000003e030000350c000055090000fd0a0000e200000003080000220a000096000000d4050000380400001f040000f806000069010000a60500007f0a0000e80b0000ea0a00004200000044060000f50000009c00000013010000bd0a0000a4010000160a0000200a00008d05000057050000a70a00008b070000df080000fd020000ac020000b00900001402000020070000c00c0000e10b00009c060000d00b00007e060000ed000000970a0000d2040000670900004201000023090000b40000004402000033060000,2119,0,6,0
1,61050000e7080000a60c000017020000f1010000a9090000290a0000d90b0000bd080000550b000098090000d7080000db0a00006e0a0000fe000000960a0000020b000017030000fe0b00004101000059050000b6080000c4000000830a0000e9060000c90300004505000045050000aa080000ae0300003c0b0000bf080000c10900003b03000004060000c3030000750000007b09000018030000580000001a020000ae080000b502000001070000be070000f10c00005f050000010c00003d050000c3000000e3080000570c0000130000009f04000042020000ef000000b5060000ea0b00002906000094060000c70300005c04000045000000120a0000,2283,0,2,0
2,5d020000570600002e000000f30a00001e0a0000d5010000ae0a00003f080000030a0000d7040000430a00006500000060070000ec000000be0000002c0700001f04000079070000f9060000b50100001c0b0000c10200006509000018060000070400004e080000000d0000550c0000ae09000028040000a40b00009f03000091000000110b00001306000090050000600b0000170900000207000041090000e40c0000d602000081050000b1010000160b0000510c0000330500001407000056030000490a00009e090000060b00006a020000fc0b000050080000940700009b0a00007b000000900700001b000000f708000065080000650c0000b7030000,2599,0,6,1
3,90070000380000008f010000240b0000c40b00001a0b0000e002000047020000ae0600003503000094050000cb05000034070000fc030000c3080000c8030000a10400008b0200007708000018010000b4020000240700006e03000090000000cb0c000046080000a80b0000cb090000cf06000015090000b90a00002c0900006f070000340b0000e30700006a0c0000da000000a2000000590b0000f10700003f0a00000803000052050000930c00007c030000970b0000490400007c0600002f090000f20400007b0b0000110a0000cb0a0000550300002e080000090800002b0300006002000095090000070300006c060000f5000000200b0000cf040000,3309,0,5,5
4,f10500007b030000660b0000b4040000d80a0000f6040000e7080000dd0800003e0900006e060000910b0000f807000096050000a30400004b010000cf0900004d0700007b000000240a0000ba0a0000860c000019090000020a0000f20300004d010000dd0c0000d50a0000dc0a0000d1090000080b0000ff0c00001106000029070000950b0000cd010000f90600006b050000470400008c070000060900008d0700008403000080090000b20600001e020000690700004b09000060040000f00000002f0b00004b0a00002c0b0000210100009c08000060070000bd0600008e030000540800007c040000b10a000079050000b70a0000090a000048050000,1439,0,4,3
5,780b0000c7000000380300007a0a00006d0900002e0700003c030000a9070000d7050000780a00007d020000900a0000b70000003604000008060000d20b000013080000b00c000045000000e8060000160600006d080000bf020000ec000000aa060000ea00000052060000410700004d000000bc0a00003c000000eb000000be0c00007e00000082060000cc0900006f0a00002b0c00004e01000078000000ff0700008e0b00002c0200003c070000c9010000ee0900009100000047000000dc050000240a0000b20200006f0500005c020000b5070000d2030000c0010000ea000000d0030000110600006b020000dc0c0000680b00005c0c00009c060000,860,0,7,2
6,b20a0000880b00006c070000b20c0000270800006a0b00006b0c00009309000095050000b10a00007e0a000083070000230500001f0b0000c8050000500000001b080000660c0000a10b0000bc0c0000b60a000001030000f5060000ba010000d8000000a60b0000530b000055080000b4020000400500005a070000b7090000a0000000ca020000ee01000095000000950000001f040000ba0600009e0500004e020000f10c0000a9000000250b000071060000b60200006a0c0000450b000041040000790b00007b010000810a00005b02000072020000eb070000230900006e0000002a070000b70600008d0500007609000036030000160300009f060000,1197,1,7,-5
7,6a000000df0800006b030000260800007f0b000054050000a1050000690400008207000090020000c109000041070000c60600000b060000fc020000640600002b0c00009907000003030000be0400000e080000a10500002c0500006b0b000081010000d30c00009a0800003a0800002a09000071020000be000000df01000098010000f70400005d040000c50200008f0800006406000051010000e80000001307000090030000b00700006606000099090000ae0a00009c0400003e0b0000af0800004d040000a0020000bb030000a906000064060000a40a00003d0200002a0c00009d0b0000c30700008d040000080b00000d0800003e03000095040000,719,1,6,3
8,95050000120100008d0000005b04000069000000d30900001b030000e9090000670c00001f0b0000a402000046060000c102000070020000230700007e0100007f0c0000800b0000e80a000065030000f8070000c2010000100500008e0b000096020000fe0c00004d0c00004907000040070000fa0b00007b0400002e0b00005305000005000000ef0a0000940b0000ba050000a307000043090000b60500004d0600005d0000004e0000006806000029060000f3010000580400001107000068030000c2090000c2090000ed0300002d0300004f080000550800001406000080080000cf010000550b0000ad0400001e0c000021010000440700003d010000,2281,1,0,2
9,9105000096040000360500008f0200003c0100006a0200001b0a0000bc000000100300009d080000c406000028020000b0040000d80a0000a70500002204000064050000e1060000c50c0000c5030000b9030000ca030000af010000ba030000870500003c0900004c03000093050000020a00009a070000f10200009e0b00000d0100006c0700004b040000870b0000c001000079060000590a0000ba0b0000fa0600002e00000038020000160a0000ab0100000e010000f0000000c0020000a402000068090000700b000057000000870b000039000000730c0000a60c00002c0200006d070000e9030000cb000000970200006a010000e30a00008e0b0000,1423,0,3,2
