trial,a_hex,b,m,alpha,e
0,63020000ef06000054020000130b0000fe030000d5020000a1070000d00700004f020000490b0000f305000009080000ba070000a60b0000e0050000c90000007a0a000025010000f50a0000690200005e0c000033000000cb0a0000f00000000e0300004705000082030000b00800008c080000f70900004c00000063090000,2240,1,6,0
1,d30400003b000000ef0a0000b1050000f50b000018040000a808000039000000b1040000690900000b0700000a030000cb0700001804000007050000d3020000a60b0000770a0000ce03000089030000050400007a0800004b0400005c0500005e0500003508000006040000d7060000090200000d0700009a0700005b020000,42,1,2,2
2,830700009c05000009060000a00a0000bf040000c70700003e0400006d050000490800005c010000fb0a0000880600002f0200007c0c00005a050000130a000039000000eb09000059060000e3020000e20c000056080000080500005e090000480c0000a204000021070000db0300005f060000bc0600000c0600006e050000,2539,0,6,0
3,19070000910a00008d050000160000003a0200007f060000e1040000a404000075090000b10c0000fe0c00004d0300005a070000b6070000e2020000940c0000460b0000ff0900000a040000b90100001308000003080000fe0900006a06000033090000a4030000b4070000fa010000a00800000c0300002e03000095030000,1555,1,5,4
4,a0020000550500004c070000fd0b000017090000dd0a000035010000fb050000bd0b0000a90500009d020000840b00003f0400000f0a00007e0a0000ed07000026050000150000000104000025060000fc000000830b0000bb0a0000c90a0000ab0c000077000000860c0000150a000036020000b2070000d4080000f10a0000,2441,1,4,3
5,7e090000b006000061090000a9060000bd040000170a0000cf040000770c0000420400006c070000080700005d020000bc0b0000490b000007070000a8010000a4090000800b000085030000a30a0000b8070000390800008d080000900b00004f000000c00400007a0c0000e5080000a70600003b020000480b0000aa080000,2178,0,7,2
6,05080000b5050000ef0c0000240200009f000000dc080000d5020000f1020000bf0600009e060000c6060000b9050000b40a000078030000d4080000f4010000a4010000760c00008a0b0000a1070000d50b00008707000009090000f60b0000a40a000094050000f00000000f0400007f080000e302000047020000020b0000,760,1,7,-3
7,c9010000ca07000076010000000a00005d0b000038080000590900008a0b0000a10600007a030000bf0b0000a70400009b05000036010000ac0400003c050000630300007c090000220500009803000075070000210200002f020000f00000003901000005070000c1010000d50700000a0c000033030000270100001c040000,2145,1,6,3
8,610400003f02000049020000df0700005b000000cd070000820b000073010000c306000072030000ce0700008006000012070000ae050000300700005e0b00004d0a00005501000069040000b50b0000b703000043080000ea0a000030000000a3050000ce0500004b090000630900004e0800004f040000bb02000047050000,2261,0,0,-6
9,490a0000a908000042080000f80200009c0700004f0000003f0700003c0c00009e050000eb0600006d050000e80400002f030000a20400006b0c00007d0c0000bd050000380b00006c070000d70100001402000023080000770300005402000039070000740a0000e00a0000f801000034040000470100004c03000007040000,2931,1,3,2
10,0f0a0000f306000053070000310b00000e0a00009c0c0000280c0000af040000d50b0000500b0000880300008a00000031070000fb0500004c030000fe030000e10400006c09000099050000a6020000a9090000980c0000190c0000cc060000ab01000088070000110600008e060000f60c0000eb010000140b0000ff0a0000,2321,0,5,-3
11,1f060000b9030000170200003c0c000082030000300400000c060000910700009e04000094090000160200003d030000480100008d0c0000df090000250400001f0900000a080000a40b00004f050000730900006903000094020000df090000c10b00005c0300007505000079050000c608000030040000400a000086060000,1707,1,1,1
12,460a0000590600006f000000e40000004e0b000055080000bf090000b70b00007f04000017030000fb0100003b070000c90a00004f070000130a000099060000950100009d030000fb0200001608000008060000a50800007f000000de050000c30600005009000058080000380c0000b604000068030000ce0b000017020000,1259,1,5,3
13,4d02000059060000640c00005c0300005e0500009d0600002f030000cc0300009d0b0000830a0000c30b0000530a00006c010000210000009c040000b7030000140b000090090000b2070000ea08000046050000180500003a000000b30200009d080000b406000057090000c3040000360a00001008000055010000ef0a0000,1358,1,0,0
14,03080000d3070000e8060000c50700003b0b0000080800009a010000db080000b4080000a30000009e080000370500001a0600001b0c00000d0100002b090000370a0000d80b0000cf0000001b0b000039040000d60c0000b4040000ec0900005308000017030000f5010000af070000ac020000df040000eb0800002f030000,230,0,2,4
15,500a00004509000076020000910000005c090000560800004700000038000000dc010000480b0000380a00008f0b000073020000ab030000b5060000e9020000e90c0000a2000000e00c0000970b0000d10300005e0a00009c0c00008c040000db01000062060000be0300004f06000005090000f20b0000da0800000b080000,2669,0,6,1
16,390b00004c0000004b01000086060000fc0400008a000000590c0000270600000f050000130100007605000050040000000600003b020000630900004c0a000017020000dc090000d30700004e0b0000d30c0000860900003b030000bd030000cc0200002c030000ec0a0000c9040000f8000000600300000a07000092050000,1652,0,7,2
17,3b0300003904000004000000d80c00007b050000a70b0000f2050000f0010000070800008909000055040000930b0000db070000c4050000d90800006e0c00007b020000f10c000018010000e80a0000cc0a0000c90500003c020000fd0b000054050000470c0000d604000016070000fb05000031030000da000000e0020000,2300,1,0,0
18,4a040000e90b0000850c0000e40b00006c0b0000c5050000ae0000003e0000004c0a000086060000010c000068090000d5030000370c000066030000a90c0000b6030000940c0000080b0000a50b000021080000b00600009a030000e50600006a06000000050000ce000000200b0000f20200001108000075070000a9030000,2455,1,5,5
19,50090000dd030000d8090000540900002d0b000037090000030b0000ef0500008b080000fd030000d70200007b0c0000cd0c00004b020000510500006c0700009c080000810600004e030000410a0000c60700002b020000340a0000cb0900005903000040090000660c00004a000000080a00005d060000fa090000f50c0000,12,0,6,-3
20,ea000000870b00000b010000de030000ff010000c7090000de0100003a020000ee0b0000c6030000c10b00002e000000e50c000069090000f6050000c3080000a3090000e606000012020000fa0200008b0600009d0500003a08000075070000f40000007e080000480b0000960100006a050000f608000057020000870c0000,242,1,2,-2
21,94080000fb0c000079030000d20300003f0b0000c6070000490a0000e8030000d20000002c0000003b0600006c00000071060000c10c0000190b0000c30b000022010000fa060000ca05000074020000a4050000660c000080030000370600005c060000e40900005808000077030000c10100009d0800004e040000a9020000,2877,0,7,1
22,72030000130300004f080000de0600006403000095090000d707000053050000e0000000ca0c000030040000a6090000ae03000007070000de080000fa0c0000c10a00001b0c0000df01000044090000510100008a0a00001709000019070000440c0000b8020000280500000007000044070000200b0000240a00000a050000,862,0,0,-1
23,f6050000ba02000022060000d90a00002c0800009f060000210500009c050000aa04000038090000c20b00006305000056010000e4070000ae050000520500007507000013090000a7090000d80c0000af03000099060000cb080000ee0c0000e30c000058020000e5070000c0040000c0080000450a0000ec0600001c060000,2299,0,0,1
24,8f0a0000900200004906000058070000ff040000820b0000700000009b03000099050000620a00008e0800008c0c0000ee08000048040000f70a000036020000cf000000dc00000041020000de0c0000fa0c0000af030000b60b000014070000c40c0000c20c00001f040000540200005e0700005b0b00004e020000e40b0000,1744,0,1,-2
25,8b030000930c0000fc0b000044000000e90300003809000049030000400a00005d0a00007b0900006f09000031070000b80300009408000088050000e20100007d090000ab070000830c00005e0000001a09000000060000f10200004a0b000033050000b10b00000c0300004b030000500600004d050000b30700000a080000,3009,0,6,2
26,fe0500005309000077060000480700009e060000410a00002003000037060000330900006d090000e6000000680700001c0b000056010000cf0000005304000002090000050b0000e2080000800a0000ba010000ab020000ba060000a2040000d906000089020000cd0a0000e7040000720200000e08000022000000ae060000,1360,1,6,-1
27,f2090000ee080000670a00006b040000080a0000e70100007a040000d30100005d000000d50900008e0c000081050000ba090000fd090000a206000005090000d9030000fc0c000028000000580700002d01000011020000930900001f0500004e0400000e0900001e010000e301000050000000f30c0000f60900007c050000,2040,0,6,0
28,230200000508000099080000ba040000b40a000085000000f607000074080000560c0000a502000019040000f80600008e010000e50b0000da0200004001000074060000190500004f010000540a0000f6000000290b0000fa00000083020000ee040000c00c00005409000022090000f70200007b0900009d0a0000aa080000,3203,1,7,1
29,b2050000810a0000630900004b0700000e0c0000420500007f0500006b0000008c040000aa010000050400007c090000990c0000c00a000023050000d20c000078060000ee070000ac0300003e03000032010000360b00002c0300000401000061010000110c0000f7000000d7040000fe03000073070000b70a00006a090000,584,1,3,-10
30,170900007f03000051060000f2090000e50b000012010000cb0b0000350700000c0a000044060000ea010000f709000078040000f9040000ab010000eb06000016020000170000003a0100007c0200007f090000900c0000760b00006a050000a2050000550a0000de0200006a0000000400000048070000bc05000019010000,825,1,5,-3
31,4b060000e206000047080000a50b0000e000000078000000640200003e080000b80b00006d0400006c07000033050000a5090000d20c0000550600008707000028040000520800009e0b0000a308000039020000d706000021050000f309000092000000b4080000e60500002e0300007c040000d60c000050060000a30a0000,2698,1,3,2
32,aa060000850400004f0a00000d050000f3000000e005000033010000a1000000fd06000084060000c8060000000b00004f0600001309000098040000ec060000cb0a000091050000450c0000de000000ef0200001507000044030000ee0b0000bd050000ea0a0000f60100006b0600006b0100007d060000d20200004d0c0000,712,0,2,0
33,33000000020b0000570b00005c0a0000ca0b0000e60a0000ab0c00001c080000a8000000d203000001020000fd020000430a000061080000ed060000fd050000ba0a0000b208000054070000c50a0000230000004a0c00004303000010020000b30000009102000087060000540700009a060000820900000d030000b6080000,2161,0,1,1
34,fa0100007a0a00008a050000d30b0000f20a00007104000034020000820a0000a703000008070000b10600002a040000cc070000a80600007e010000eb030000440c0000e10c00005907000082050000f50a00001e0200000f000000f9010000f40c0000bd040000f20300001e080000b10a000027000000f00a0000b6090000,2554,1,5,5
35,b80800000b0000001a0c0000c6070000f20b0000170a000094020000500400006f0000007c080000d00c0000760a0000c604000084040000030a0000090500001b060000f1050000580c00005c04000084020000ea0c0000a4060000c202000002050000cf0100003c0c0000f40c0000360a00008f050000280a000036020000,281,0,3,5
36,f9060000ef0600005d0900006006000006060000560500007d0a000076030000540a0000aa050000070c00004109000087020000880b0000f0010000860200000a0c0000910100009a0200001d0c0000c8020000cc0200002a05000047080000400100006d070000a90900005a0c00003c000000f50c00000f0c0000470b0000,2163,1,3,1
37,bc0b0000300c0000eb0300003f020000650a000067000000520400009c000000590600008509000059050000160600002d0a0000100b0000f4010000c305000055090000e807000069090000e60500002e0b0000130600001f0000006300000092040000e4070000470a0000ea000000de070000b60a00009e0c0000a4070000,648,1,4,4
38,ec090000440000006a05000057050000ec06000050040000090c000007030000e4030000b50800005204000069030000190000000b05000017010000470500002d040000460b0000610a00000701000037070000f60b0000080600008f0c00000f060000a70700000d0b0000050400005f000000f10a00006b09000010060000,708,0,7,2
39,5c00000026060000f109000029020000120500005f050000160500008707000032040000c70500008d0b00003b070000ae07000078060000660500007e02000034050000da010000680c00000a0900000d020000980c00009b0100005a0100002e0b0000df0300000b020000c20900005e080000aa0a00008b030000e9030000,440,0,3,2
40,ee000000e7090000e0050000cd000000e0030000d30400008a0700005301000002080000770500006b070000f50a000079030000e0000000fa020000690a0000340500003c050000ec0000003a080000b00400003c060000f8040000fc0b0000bb08000056000000ac020000540000001d0c0000bf030000c60b0000d7070000,3297,1,6,-1
41,4a0a0000ae0b0000d90500003d0c00009b08000077070000aa0300004a04000071030000510b00008b0b00000d08000025030000b50c0000d0020000c3020000370b0000880c0000970b00009a020000850300009402000003030000ff0c0000960000004b0c0000c00c0000060000001e020000c00b0000eb0100008e0a0000,1373,1,3,0
42,be030000bd000000d2050000b5050000ba0b0000b6060000df00000032050000c80300008a010000440600000e0c0000310700001a03000041090000eb090000e2050000ff0700001f000000bf0c0000820300001a06000028040000760100009a060000fa06000015040000ef01000030050000c1030000f2030000b9070000,1170,1,7,-1
43,9f0500005f09000006010000c60600003f010000100100000e0600007401000027000000980800004301000085090000930300005900000044070000a50b000051010000aa090000ca0700005c0c0000f0040000b3090000110a000079030000ea09000041080000dc0a00000a08000068050000320000003f0a0000b4080000,2511,1,4,6
44,450b00002b0c0000bd040000500a0000ba04000038050000b3040000490800003603000065070000920c000097050000810a000086040000080c0000830700007a0b0000270b0000960700003c0900005b0700004b05000076010000e703000098070000b20c0000680c000020050000650400001e0c0000890900001f0b0000,1491,1,0,-1
45,0a0b0000af0100005f050000d5070000140000004f080000bf060000e50000000d02000036080000f2060000ec070000b40a0000e00a0000ef020000b90200008602000029020000830b0000540500006e070000810800008a020000560500000d050000600c0000f1030000e1020000c50b00007f0100007d08000031090000,2771,1,2,1
46,ab0c000069010000ab0200008004000083060000270c0000fc080000510500007d060000a00a00001904000032090000b1070000f7040000af060000e90a0000ec0000005f0a0000c50a0000400c00000401000089090000150a00007d060000840c0000c702000067000000960500003f0a00004d030000750000005f060000,2780,1,3,-1
47,b802000037090000a005000009090000b50b00003f060000aa0800009f050000450b00001b09000097010000f60b00008804000095070000840400005f0000000e0c00008a0000003304000062080000380000005a020000df0800009e0500000802000077070000ac070000aa050000a6000000a30100004d030000c00b0000,1785,0,3,-1
48,f60500001c090000bc01000078040000e1040000c708000036020000b0040000a50000006c0c0000ea0600003b0900007c080000390900001300000063050000dc0200008d0c0000dc0c0000af0300006c0100001e0b0000ab0700007a09000063060000310c0000350700007b010000490b0000f0070000c2020000d7030000,45,0,1,-1
