trial,a_hex,b,m,alpha,e
0,c6070000e00300009d020000280c000036040000f9060000be000000be0c0000570500006d00000054070000820600000d04000060090000350700007e040000e00b0000260100000c060000a20a00005f00000085020000410a00009f070000640c0000c90200000d090000980200008b0000009e060000a6000000ee05000086050000ab0b0000fb0b00000f0500002b030000320500006301000077010000090300009b02000068030000930600002f0100006301000014010000440c000014030000fd000000720800002700000027030000b20b0000ef0b0000750300004e0400000a090000000a00002a060000520300008800000052020000cb0b0000,3183,0,6,0
1,d7090000760200004e0a0000ce0300006c0000004a0b0000020b0000ab080000470300005b09000033020000f40100003704000028040000e306000047090000d304000096090000b9070000280c0000f8080000df0c00009f080000da000000b90000008a080000780a000073080000520200006a0000000d0900006f010000bb00000092090000a40100009f090000b1070000db0c0000b0080000ab070000170b0000c70200005d020000960800002b0400000b060000ad080000630100000c020000c204000029010000d60b0000ee06000010010000e50a0000b60a0000c7010000ab0a000020040000370c0000990300007e060000480b0000fb040000,239,1,2,4
2,d403000036040000fd020000be0600008e0100008b0c00008d0700001600000028060000970200003e0100005f030000cc080000000300003e0a00001a060000c4070000830700001b0900008b0c0000fc00000073090000d9060000a1040000fe000000640a0000720600003e0200005e0c0000830700001e07000080050000300a000017020000d20a00007e06000038050000f5040000be01000020010000e30200001c0700006b0a00003f050000b3010000fc08000012040000600500002f0a00002d080000f6010000c60c0000ff05000088040000400300000a010000210b0000170a0000710600007f010000de0400001d070000d90c0000ea020000,1184,1,6,-3
3,f706000010030000bf09000009060000bc0700003f0b000035020000370b00007d01000027020000560600006a090000bf0c00009f0a0000d40500002f0200005c050000f402000063000000c0010000d000000057020000b00300007a000000670c0000640b00001801000040040000ab070000150c00004c0a0000ac090000020c000088050000ec0a0000aa0600004a000000670a000016080000170a0000c9000000be040000210100008e000000520200008b050000870a0000420a000096020000f6010000e8020000c6050000340a0000c708000073010000a3070000930300006808000075040000c60700002306000025070000d20a00004c080000,3300,0,5,-2
4,df010000900100009c0600008e0c0000490b0000b2090000d60700009b010000a50100005c060000da00000043000000c3050000460c0000d602000067040000f7080000870b0000e00900003f070000e20200006d0800000709000040070000c604000056030000710400007604000051040000260a0000550200002a030000e305000003000000c9060000fd020000330100003f0400008a0900005304000008000000f50b000013080000090300003f070000a30200006200000061060000ea0c0000b7020000a1020000b20a00004b040000a2080000d2040000d8010000b6050000ac0600001d000000260b0000ef080000bb04000099060000840b0000,697,1,4,1
5,6e050000600600001c0c0000d2090000d50900002f0a0000a30400005b0a0000c3030000420400003b0a000041040000ac05000024010000bd0b000026070000df02000022050000ce030000da020000540c00002b0000005004000009040000bc05000021070000870b00005d00000097010000c00700007d0c00005b010000bf0500005f0a00000e0c0000ba0a0000dc0c0000210700001a0400006e01000045050000ba050000e1030000e5070000340500001a01000073030000fd0c0000ad060000d6090000e70700009c0800006d0b0000340c00003e080000700700007c0c000046060000ab0b0000f0030000a8010000c20a0000df020000c6010000,2247,1,7,-1
6,cb09000055060000300b00003b0a000085070000ec050000240500004f0100007c0b00008a0a00002208000071060000fe090000fd00000098030000740a0000de0c000044030000bf0900001e0100004500000023060000c10100009f0b0000b60800002d0a0000760500003f0a00005e080000550c0000970a00001a030000f20a000064030000e90200006e02000009070000840900002e0800002d0c0000f5070000dd0700002e040000900000002d0400007b060000d900000044060000be0c00003a0700005c070000bb0600003908000027030000d9050000b8090000a0080000ef0b000033040000c70a0000c70c00009f00000083070000ae080000,1694,1,7,-1
7,88060000c7090000f30b00009a060000580c00004e090000e7090000aa040000860800004d010000440a0000a906000083010000ad0300005c080000a0020000bb000000d6040000380800006f010000bd040000bc090000e0030000cf050000800000007e060000f0020000fa090000cf0300006d030000000a0000f60600003b0900009d010000bd0700005f060000a4050000ab0a0000a20b00006b0700008b0600009a050000f00500007f09000040070000720c0000fe080000180800001d01000084010000c90c00004b0800002c010000360a00004c0500008300000054020000c50a0000ac0b0000d2060000ed03000081080000260000000c000000,39,0,6,0
8,47020000cd030000630b0000aa040000e40100008c090000290b0000ae020000fd0b000088040000640a00006a0b0000370900006300000013040000cb070000760000002b0b000053000000330600005e040000de0c00001c020000dd0900009e0a000007040000c8070000a20b000090090000ec040000ea010000ef05000015020000e40a0000fe090000a0060000b80300007605000056090000640b0000c508000056030000b70900008800000095020000bf01000098070000000c0000cd0400007f040000ed080000f20b0000ee060000b101000049000000a1070000680b0000d00c00008b070000cb00000024090000fd020000a30b0000320a0000,1034,0,0,0
9,c203000088060000fb0a0000520b0000b4040000160800003b090000630a00002c0b0000ed0a00000e020000910100008b0c0000b2010000660b000036020000c20a0000bc070000ee0a0000090500007c0100003d0a0000e9080000780100003009000007080000c80500003a0b00007601000010090000ce0a00002a0000003a0300007b090000d4020000d2060000400c000090070000c30b0000b80300001b090000d50b000082080000fd00000049000000f10c0000910c00007d0c0000cd090000f1090000780200008f0a0000b20600004c030000ca0500009901000050080000f60600006d060000da010000de040000580200001904000069030000,2821,0,3,-2
10,89010000e8000000bd060000e00c000094070000b8070000d70300008c0900001a000000ea060000e5040000d60200008500000087020000a3080000160700008d0a00006b03000070060000dc070000ef080000050000004b0200004a080000bc020000f20100006f0c00004d0800004e060000a0000000f2060000b9040000c6040000fd050000c008000084060000070100007c080000380300006c050000800b0000080b0000cf0000001a0a0000ab0c00007406000001090000bb09000080040000070300006504000061050000590a0000c4050000320300009e08000038050000e30400006e000000320c0000d70b000021010000360a00005b060000,1645,0,5,-1
11,11060000320a0000c60800002e080000190300005d01000049010000430c00003a000000f307000012090000100a000067070000730600002e03000021050000530200004b0500009c0600003b080000dc0000006f020000d1070000e20a0000f9050000ef0100004e030000640400004c0100007e090000f70a0000c50200006d010000d00000003c020000b5020000fe0100007b050000aa0500007b060000320100008a060000570800004c010000510c0000020700002309000039090000d704000035050000bc0c0000db0600004d01000049080000660900000507000042080000730500007a05000021010000a6020000d9090000c704000085080000,237,1,1,-1
12,1f080000ac0100007e0c0000960900001f0000004e0300009c020000b50100006f0600000f010000e507000051020000090800009f0c0000b0030000be0a0000d4060000b0020000d8000000c8070000a104000006040000ec030000cf010000130c0000660100006d05000075020000f70900008a0c000050070000760200003401000039080000c8060000d203000054000000ac0b0000f6010000b5010000320b00009b0700007f00000028060000ce030000a0070000d50900005f070000f90800007c070000e30c0000b40a0000a50a0000880a0000610b000064030000d90400007d0a00003e0c0000850600000804000031020000ef0b000036060000,2997,0,5,1
13,6e04000039030000ba020000f9040000e70900008b0a0000d00b0000490a0000e109000033080000c70a00003e07000076080000f00800004c010000790000005c030000120a0000200600006d000000840b0000fd0100002f020000b8040000de0300002506000048010000f20c0000d50600003c0c0000100b0000d80c00009a090000560800003e0b00009805000071000000c70500003104000053030000a8090000ac090000630a000090010000730700009309000045090000800c00005c0500008c0c00004e080000dd0a0000520c0000c80400007a020000bb0300000b0300005e0b0000740700008f0a0000f303000077050000bf07000015080000,2243,0,0,1
14,cb01000002080000e40000005209000079060000780c0000fb050000fd0200003f08000067010000480300007505000095050000f0000000780900000d0c0000770b00006b090000b5040000b6090000670300006d0800009f070000ce090000910900008a0b0000ef0c0000f409000039030000d00a00005b050000530c0000a4060000180c0000b10c00003403000021050000cb030000220a00009e040000880a0000920500008301000060010000a90900007d0b000070040000df0a0000b3040000ea0b0000f2060000720b000036090000fd050000c10a0000fa0300001d090000790a00007c000000a800000055030000670100000d080000dd020000,1168,1,2,0
15,040b0000aa060000b40700002706000086020000390300009a030000b9080000850a000044060000020b00003e06000042060000a10300005b0c0000050500006a0c0000cb0100002a080000cb010000bd0a000057020000c80c0000940300003a0300007c070000830100008f000000e0010000f30a00007306000078090000ac0100009e020000770b0000a00100004f090000420b0000610500002d02000007010000230400005202000001020000680000000e09000025050000650a0000be080000920b0000b30800009c080000bc06000043090000f008000008030000a60100007e0b00008e060000540300005b02000087070000840600002d040000,2544,1,6,-6
16,f802000084020000c60a00001206000034010000860500007c000000c0020000f90800005e0c0000f30900001e0c0000d60000003f010000db050000d20a00003d0100004d0a0000910c0000160b0000100a0000d9090000ae05000073050000e9080000c30b00000c030000c90b000040050000b5030000d70300003a090000a9080000090b0000cd0c00001f0b000088030000450700000909000055040000710300003f0000008309000046070000de050000d50c0000880b00005904000028050000ad0500004c00000077080000a0000000500500007f0a0000f00800007c070000fa020000a5030000870500009600000068050000ce090000ca000000,2121,1,7,-1
17,ee0200001f03000041030000c1000000d2020000730100003709000024040000040b0000800b000018020000030300005c040000d00500007e0700002c080000630600007a050000e0050000ae040000610600007a0c0000dc030000fc000000850200000a06000041090000600b0000f60c0000250a0000f407000016070000b6040000600800002b010000cf0a00006c090000380600005605000066040000890600007003000073030000e9010000f6090000a8060000550500008c020000cb0200005a000000c90b00002c080000df0900003b020000f00c000028060000090000005f0c000032050000ce0c000038060000230c00003005000078060000,855,1,0,3
18,a7020000270a0000e00c000045090000f30200002c0c000037060000f10b0000b70c00005d0800006a09000025060000fa05000016000000c90c0000b2010000a70900004a00000079040000a6000000dd06000077020000ff0a0000c9040000c1080000e4080000b300000049090000cd07000068000000ed0300004b02000035070000de090000aa00000078080000a20a00000c020000130b0000f4070000d80200008b0300008705000010010000a1050000e808000031090000c8010000560c0000ce060000d6090000b0070000de05000021060000a8070000aa060000eb0b000093040000f7050000b80b0000710b0000b90400006d0400009f000000,1319,0,5,-2
19,750300002303000053060000f90800007b0400001e060000390c0000b4000000790c00008908000040060000520c00003c0c0000f2050000430c0000a504000060090000fc0500007e0a0000e30c00007d090000850700000d050000a3020000e70c0000f504000036080000a60000005b0800000007000073000000cb0b00001906000050030000330600009909000020030000fc0800002f040000e0030000e4080000d90c00002f060000ee010000b6060000050a00003c0700008c030000ef070000760b0000b10000002c0b0000d0090000d2040000bd000000f20b00006a010000830000001b0400006601000081010000ca010000420a0000d6070000,457,1,6,3
20,7a010000bd0a0000bb0b00008d0c0000940100005b0600007d010000390500009903000067000000f50a0000dd0000009e0600008f080000c501000080090000fd0300003e070000bf0c0000820700002a0b0000290400008e0a0000d103000016040000c60800001e0700008b0c000036070000610b0000f4030000ce020000dd060000eb0600001f0200004f0c000003020000370900000e000000280c000014080000fd0800005d0900000005000053080000a6080000a4070000510b0000f00b0000420b0000270c000025000000c40b00007204000079050000bc04000046060000d40c000006060000a00700000200000080090000450400009e050000,3092,1,2,-4
21,ff0400007e0c00007f0a0000360200008e070000180800002a0a0000a7080000c809000065030000d00a0000be0c0000e5050000000b0000db020000e90100004d090000590c00001208000056040000560200002100000059070000cb000000cd05000081090000c80900001408000073060000980400007f05000046080000200500003d050000670000003a0300006e0400009d090000a10000006c070000380900007302000013040000e0060000ba090000e1040000ab0800000e0000001606000085060000c80c0000820a00004a02000081020000bf0800007f000000390400007c0100007b070000be0000000705000091070000940a0000890a0000,140,1,7,4
22,03090000ea080000df0900009d050000950100002d0200006d080000d5050000a9050000b9080000090b0000650800004b0c00001a0b00003b0700000b090000a608000025040000a2090000bd0b000086090000290800005d0b00006d080000c4040000c209000006070000d60700003b0a000047020000e20600005502000026090000340a0000c0020000c9010000960b000003060000850200004b070000c80c0000730800009b0700001c040000a50b0000aa0b0000f4020000ee060000e30900001b0c000091000000e806000093020000440a000000090000050500002b030000080600003d040000a40000005e03000082090000e4000000f6080000,780,1,0,0
23,ce0c000030070000c90400004a0700000f0c00003a010000fc040000ec0a0000e407000010020000ac060000fc050000be09000058000000fe0700001e050000e30200008d090000180c000079000000740400005a0b00008a01000002040000200700008006000085060000280a0000c8070000ce0a000078010000670700009408000093030000420a0000480300005b050000f00800001b000000100c0000320400008d020000ae0500006c090000f80000003c030000c502000040030000aa0400000302000064040000940c0000b0000000c3000000bc0a000062050000290b00008d0000006407000008060000000b00006f050000c8070000a6080000,2086,0,0,-7
24,960900006d050000e40a0000e50800004c070000bb040000b10c000019060000e30700009a090000ff0c000030010000bf05000007000000cc080000cb070000e302000050060000fe0b00008b0700003706000098020000d50a00007d0200003a01000030020000ce030000ae000000950a000073050000eb03000052080000b802000018080000a8020000340700002a060000d7020000b3050000b40b000080000000240600005a07000007010000c3070000d0050000880c0000fa0a0000ec0400003a0b0000140700005e0000009f0c0000cf0a0000de0100002d030000ef0900008c0a0000ed0a000023050000ce010000240b0000bc010000f8080000,1119,0,1,-1
25,21030000bc0c00007507000004010000e60600008d0100007c0000008e0a000051040000b106000052040000270000000f0b000022010000170a0000680200005d0300009b0c0000c80c0000140a0000d80a0000500100001f0800003b0c0000c800000051040000c00b000027090000b1030000440c0000600900007203000006000000a40400000d0b0000d40500004706000081020000b40100000404000057050000b50c00008e0a0000fb0b0000130b0000700a0000000a0000290600003a040000b60b0000c8050000c8020000130a0000c7010000900100007a03000032040000a6030000890b0000a408000078070000c400000000030000850b0000,976,1,6,0
26,f90600005f0200005a0700009c0a000071050000150a000077080000e6050000d0030000fc070000430700002b0900007d0800001f04000020060000c60700003b0b00004f080000bb07000097000000bc0c00008f040000f9030000b90500001a050000200600009c080000bc0100001f0500003f090000eb060000c6080000eb010000870600005e0700004f0b000077060000c30400002709000006020000890a000027040000350300002b020000250200001c05000006010000ea050000f6030000d60500003f070000cb040000f9090000cd0b000081060000b00a000015050000700000004d090000d803000019060000b80c0000b2060000b00a0000,446,1,6,-2
27,71020000a408000062050000d00800005a020000940b0000da0c00003f0a0000a1090000190600005b04000041040000df090000f80a0000fb01000087020000a7000000fb0c0000f70b00003706000021090000450b000096060000a80100003a0700001505000003070000590100002c060000d80100001004000087020000230800009f080000f6080000bc080000570a0000190700002b0a00000b00000016040000a608000081030000920100006a0b0000dd010000a60800008608000077070000f0020000ba020000bf03000004030000c107000039050000250a00002e0c00008f020000c40b0000ca0a00004008000024010000cf05000005060000,2094,0,6,-1
28,4a0500006106000053010000e10c0000e10b000034050000430700003d0200001b050000290300008e0b0000fd0c0000480c0000120c0000210c0000f4090000170900006d0b000077020000930900005a0500001f0500003a0b00005f030000ab0c00007c0000004000000084030000110700005b030000a60b0000ad0c000038030000770c0000230600009b050000ee0b000003000000ec0900007b0200006f09000065050000570000008802000094000000e30c00009400000039040000330b0000ef090000610300008d01000008070000310c0000b6030000e5030000b10c000099000000a2010000ee080000240800003b0300007c0c0000bb040000,1747,1,7,-6
29,8909000088090000ed0c0000200c00004a0a0000fd060000d4080000d40200008a010000050b00005a050000fd030000d4060000760000005c050000cd020000a6080000200a000068010000a7030000470a00002a0b0000780500001f090000a5010000770a0000bd0100007b0500000e070000ab080000760b00008d050000e00500004e050000c602000010070000220a0000270a0000000900001b0c0000710900006c000000b809000043020000f8040000dc0600003a020000760400003801000026060000f6080000d2090000db000000160a0000940800007e090000030b00000207000064060000cb0300009a060000730c0000e201000038090000,2190,0,3,0
30,f80b0000dd0a000008070000d10c0000620900008f000000380400008b0b00004003000077070000a90c000013070000f80600001f0500006d0600000f0200002c0800001f0c0000000300001803000078070000040b0000420400005e040000b40100001a060000f00900000a030000a60c0000e60500009909000028040000cc030000ed0000006c0b000003070000960600005f0b0000fb070000e60c0000170600006f010000290c0000980400009b050000560a0000d5010000d5020000bf0a0000a70900000504000079030000610b0000060500004a0800007f06000084030000ad0b0000000d0000ab040000a0000000cd0300004e05000068050000,2091,1,5,0
31,3c080000a400000065020000cd0c000082030000e6000000490b00006809000020050000540c00007b070000230b0000e6010000700600004b07000086070000b20b0000e30200005f00000035010000b90500005e0a00002b0c00009a040000320c0000770b000036020000cd05000045050000580a0000ce0a0000f5080000ee0400008f010000c1090000d90700003a010000e1090000f901000045090000650a00003d070000f80a00009d050000e6010000ee080000d0000000e60c0000030700008906000094020000fd0c00007a020000b10900005806000000060000e40a0000eb0100002e0600007206000075090000420a000015020000ac0c0000,1675,0,3,-1
32,300b0000bb000000c5040000390200008e0900003306000090050000690300005100000014030000f0070000ff0800003b0400006c080000af08000098040000e0040000ed070000cf0600008d050000270700007b0b0000d4090000d00700003a0a0000090c0000ca08000060070000fd0b0000f50b000027050000e5000000e2060000ac000000a60500002d010000c90a00002c0200005f070000a402000049010000a4060000cc0a0000f2010000c8040000c6060000e70c0000d509000031040000590b0000ef05000015040000da03000018050000d9030000b10b0000540800000f0a0000ff090000150a000023020000fe0600001808000083020000,341,0,2,1
33,ca060000d9090000880200008e080000db050000da0c0000260900003c0200008f050000ad0b00009d0200009d090000c20b0000d8010000c60b00005c090000db000000d00100006e0700009f0600004d0c0000cb040000bf0c0000770b00008a030000b6050000f40300005505000064060000e1000000ae000000e10c0000340c0000d90000002a0100009c05000066070000e2050000240c00001e04000032010000b50a0000840c00007b020000a40800000609000052080000360000000903000067000000da0000005509000057010000f00c0000be000000b0000000420c00001f080000c1040000a4000000f8030000390400008a0a0000f3090000,2081,0,1,5
