trial,a_hex,b,m,alpha,e
0,b0020000d5070000df0100002302000019090000db0500008c0c0000a70b00005902000021080000b00b0000500a0000ca050000f8090000ee0a0000b5080000,1194,0,6,0
1,ba0a0000bb0000009d0c00000b040000a7080000d606000083090000cc080000e1050000b9050000380a000028020000460c000019070000b00800004d0c0000,1504,1,2,-1
2,ae0b00001a0100004c020000000d0000320900005a070000de07000031090000090400005802000053090000cb0b0000ff0b000055020000a40100002c050000,1107,0,6,1
3,660000007105000092090000330c000066090000ba0c00002102000064030000a2040000ba00000043090000020100001b070000380a00008b0500009f040000,284,1,5,-4
4,1c0300008b0c00001b050000010b000044020000d2020000770c00002e05000074070000c206000092030000d3030000cd0a000096010000810400009f030000,244,1,4,0
5,6c0700005d0000008a070000bb09000012030000c205000043030000a500000034070000dd000000c80a0000d6080000f9000000690c0000fd08000015050000,2304,1,7,1
6,b702000065060000c60a0000760300002e0c0000cb0c000078000000c5090000aa0c0000c30a0000f6030000780c00003a0300003b0800001f0b000020020000,2823,0,7,-4
7,040700007a0b00005a02000041010000810400007e0200003f010000bf0200003001000045070000ee0400008101000095040000ea0c0000c3050000970c0000,3228,0,6,1
8,1e05000048040000250c0000c50a0000370900005f0800007d02000020010000da07000085010000a10700002b0900000e080000520600001502000067060000,1954,1,0,0
9,e4000000db0c00006e0700008c0b00008d0b0000bd0800001006000053080000c60c0000ae0400007304000070000000e7070000d1060000f8000000590b0000,826,0,3,-2
10,8e090000850c0000a3000000e7070000f5050000e9040000000d0000bf0700002c0300007a0200008c080000c40b00005f00000055020000b7060000f2030000,2724,0,5,-1
11,24070000c2040000730b0000cf0100005601000047070000980300002b000000a50b000073060000570a0000380a000010050000140a0000660100009b060000,2895,1,1,0
12,cb0c0000ae0a00004b0700003c04000010080000f1030000ff040000260300004c0100000b0b00000e0200008c0b0000dc0900008a080000a90700003b000000,900,0,5,-4
13,c50a0000910c00007e0b000091000000360c0000d503000038090000580500003c090000bf050000ea0000003b0400004d0a0000f60c0000d40a000088030000,3140,0,0,1
