trial,a_hex,b,m,alpha,e
0,6b08000054090000e00b00008a070000c80c00005a040000400a0000ac060000760100002a00000045000000800500007e020000ec030000ca0900002b020000,1917,1,6,0
1,c0070000e30a0000410700005f030000010b0000f6090000e3060000690600000a0a00003a0700006508000057000000450c0000f90300002b080000a40b0000,1473,0,2,0
2,e4050000860a0000f604000030090000610100007006000058030000fe0700004a0500005b020000af0c00003c000000c80500008d0900001b00000054000000,253,1,6,0
3,80050000bf090000cc060000e107000070060000c9010000a2020000ae080000140b00001a060000de050000790200007d0a0000070100000b03000086000000,2462,0,5,1
4,c9030000e8080000260900002f0b000009010000020c000098020000350b00006a04000099080000520c0000390b0000f40b0000500400003c0a000004040000,1101,1,4,-2
5,98090000b80800002c05000041000000de050000810300007a08000022090000d80100006c0200007a0900009b0b0000610c0000d7060000aa08000079050000,109,0,7,0
6,250100008a0c0000e9070000db03000029060000fe0100005f0b00006c0a000001040000ac040000100b0000a100000016060000a6010000e80000000b030000,2114,0,7,0
7,4b020000b8010000c5050000350c0000720c0000170000005f00000040080000630600007f0a00009d04000097070000cd040000d90800002a050000b7070000,1797,0,6,0
8,f80b00001f030000000a0000d8080000cb020000a0000000a1080000210900007b0200002f02000080030000430c0000040a0000ef00000039040000be080000,2496,0,0,0
9,490800003102000056070000e0060000f8020000300c0000ef0c0000ef000000ee080000fe060000020800009803000084020000060200004109000092010000,2430,1,3,3
10,6a030000970a00000c080000a5070000bd0a0000960b000066060000f1080000e90300004a090000a4030000e4060000b2000000a8010000b403000066030000,559,0,5,0
11,2805000018060000f60900000b090000030c00000a000000e7040000280a00004f07000016000000450500006b020000de070000ec0c0000d7070000ad050000,1113,1,1,-1
12,9e050000c10a0000cf030000c3080000b9020000130000001f090000b402000021070000330100007b0600006b0400008205000077020000cd090000dd020000,937,0,5,0
13,cd060000050a0000500c0000c60a0000c3050000c0080000e7080000a6080000380c0000a70a00004e0b0000490400000a0a00009c0a00000e0a000007050000,2754,0,0,1
14,800000000d0c0000eb0000009a03000059030000ae0c0000200b0000ed040000be080000700a0000700000004e0800006303000099020000d206000000030000,3161,0,2,-1
15,d5060000c3030000260a0000ea0a00004c0100003d030000f30700001804000048090000bc070000680300008d030000bd0900000609000022060000ed060000,79,0,6,0
16,21000000c90500006b030000140b00003c0800003a080000c2070000d9060000950b0000f0000000ee030000240a0000440a00005d070000400b000035090000,899,1,7,0
17,280a0000d2000000ab0a00008404000053080000520700000a01000068090000af010000ad070000f30200002a0300009c0a000013050000f20a0000910a0000,1058,1,0,1
18,f60a00003e010000c703000044000000e30a0000cb04000051060000070300003e070000ed08000031070000950400003601000023060000c20a00009b010000,1087,0,5,-1
19,e80a0000e70300002f030000820b0000aa0000005f09000047010000fb0400008f01000028080000690c0000f9070000f1040000250700002d010000b9040000,1810,1,6,0
20,b10400004508000055080000b3090000a5040000a807000075050000b503000079000000ac040000860900006d020000d7020000580c0000700c000086070000,2585,1,2,0
21,8504000087080000cb00000053000000b90c0000d1040000440500009b02000024020000940700004b0700006b0a0000a20b000052050000ac0700005a050000,556,1,7,-2
22,450200002f080000d1000000530700006009000070030000a6060000b10c0000b40800006c0500004b0800006e040000860900005f070000ac090000380a0000,1542,0,0,1
23,160b0000d3010000380500004f090000630400004b03000029080000460a00003e0100002e0b0000a30a00004c060000920400008c0000008a070000da000000,2058,0,0,0
24,7a0a0000c40a0000680600001e030000f20c000040060000cd090000d40b00007d0b00000a0700000e090000530c0000600800005b090000550500002d030000,2232,1,1,-1
25,5b090000550c0000140c0000100c0000b704000013050000d7040000a6000000f4000000eb020000b10a0000cc0a0000ba0000001c070000f7000000950a0000,1448,0,6,1
26,be060000340b00000f090000b80a0000170a0000d70c0000a30700004f0b00007e020000af0c0000e2060000e9080000ec0c0000110200000b03000011050000,1911,0,6,1
27,170b00001e030000c7090000fa020000b0060000b60300004c040000cb0300006e010000f60600008f050000230000008c070000ad010000460400005c030000,1588,0,6,1
28,a10300002d0000003b0500001f060000150c00006601000006020000de0a0000320b0000df020000ee080000610b00000d0300006a080000e20300004f030000,2548,0,7,-2
29,d50a00004a04000085050000da060000c50c0000b6090000200b00003d090000da050000be0100008c09000012090000310c0000100400005a0a000048050000,1004,0,3,-1
30,01000000ae010000ad0600009d0200008b0c0000b3020000510100002c000000c9060000130b00004b0b0000e90a0000d70600001e0c000086000000820c0000,3233,1,5,0
31,6001000038010000de0100006004000099080000c30c0000b8020000ee0a00004a0a000047070000d2030000cf090000140200009d080000c505000043090000,973,1,3,1
32,8f0b00002904000073060000f60c0000d0000000550800001e09000040040000210a0000500300004d0300003b040000b20400003305000025060000bb080000,2808,0,2,0
33,c00a00009a010000fd050000c80c0000df0800003f040000880b000028020000dd0200000f0b0000430100004b060000e20c0000fd0100008f010000b3020000,1714,1,1,0
34,fd0200009708000015010000d10a0000e2080000a10b000053060000c10b00006c0b0000f4090000fd09000059060000a4040000fe0300001f0400008c0b0000,1420,1,5,-1
35,0e040000ae0900009d060000640100007704000066070000fa0b0000a409000007040000c00300000d0400004b0a0000ee0b00002d08000009010000500b0000,1418,0,3,-1
36,4b09000023010000a2090000b3090000a00600006b0300007d0700004d0300009d010000610600000b000000970c0000e60a0000940900008403000097060000,3036,0,3,1
37,b10a0000240200009200000012030000090a00006e0000004b000000f0090000c90c00008a0a00005e0c0000590c00005b040000ea0800005d070000f90b0000,2928,1,4,1
38,d50b0000df0a0000840c00001507000065060000d2020000af0a0000bf020000430a0000520b00003a0200006e050000eb000000af000000780c0000ca050000,1047,0,7,0
39,ba0a0000450a0000c60c00005e010000380a000066010000c3000000610700001d00000068050000de010000bc020000df03000044020000f4020000d60c0000,2282,0,3,0
40,24020000b4070000f4030000a506000075030000080b00009b0400007d01000049070000eb040000620c000079080000ee09000040080000d9060000bf080000,2589,0,6,0
41,5f0b000044050000f00c0000ec03000094050000f407000019050000a60200006f0a000064040000530a000046070000f7090000e10a0000a90000005c000000,15,0,3,-1
