trial,a_hex,b,m,alpha,e
0,b30600008d0900001b070000cd080000e30c0000dd02000021020000030600008f090000db030000880800004b060000ee080000660b0000930c000054070000,2771,1,6,-1
1,060000009b0b00007d0900009d060000480800002c02000093010000c9050000100300002e0b000063010000cd0c0000fa060000690300005c07000026010000,2277,1,2,-3
2,010800006a030000430400000f040000a30400006e060000d40a00001608000048040000bf090000290500008405000019010000c20b0000bb04000020030000,630,0,6,1
3,97010000ee0b00002e080000cd0500004e060000120500003c0a0000c807000089030000bb0500005e040000c3030000b1020000e0030000e8040000db0c0000,820,1,5,-2
4,930b00004d03000076090000430a000094020000fe090000c40a00004f03000015080000ef050000d3090000850b000026050000460000001d0500006e0c0000,2979,1,4,0
5,d70b00005b060000f40200006a0100006d0a00008f090000b00b0000800b0000690b00002a0400002e090000bb050000c40b0000b60a0000450a00006d080000,1474,1,7,3
6,ca00000006010000d005000016050000860b000004090000fb040000e0000000070400006d090000030200006c06000078040000f80800009302000017050000,1396,0,7,1
7,32090000fd090000200b0000e50c00003b040000d40400008608000098090000e20a00004a0800005d0200008007000061030000cc0c0000ba060000dd020000,3234,1,6,-4
8,6f0b0000df060000f4020000c5090000f4030000fa010000660b0000e0040000ac0a000082060000240a0000510a0000e104000002090000b80300006c000000,2287,1,0,2
9,1c0b00006d030000a00300007f0100008e000000820c00009d090000c60a0000b7080000e2040000bc0a00005c0b00002c0600002a0900005f0b00001c0a0000,254,0,3,3
10,15040000f60600001f09000071080000c7050000e9070000fe000000b9050000b2040000f0070000560800002208000075050000c4070000de080000ca050000,2124,0,5,2
11,010a0000f20c00002b030000270200006d060000f30b00001f0600002f060000a60c000034050000920000004a0400008d0000002f0a000098060000400a0000,2072,0,1,-2
12,4b0a000096020000680b0000ab020000100a00004e02000021090000200900000b0a0000400b0000890800009f0a0000700b00001e090000f80b0000c70b0000,392,1,5,1
13,7f0000002d050000f60800002f000000f007000027020000020a000022040000940a000076010000a8020000940b0000770b000052080000370a0000e1030000,1506,0,0,-2
14,1707000038010000230b000026060000ca00000041020000e8070000d30c0000980800008b080000e80b000026030000450c0000ff0a0000e704000001050000,2374,1,2,3
15,450a0000f80a000035000000be0000008e0600006e0b000048050000dc0300003201000081060000960400006d090000b80a0000c80400000b05000093000000,2355,1,6,-2
16,580b0000d20600009a0600009c0500003e0a000090070000450200007b03000054090000110a0000d10b00002b050000c9060000a40900003803000064080000,2986,0,7,-2
17,bd030000ac07000000070000a00b00002a060000590c0000fb02000010030000970b00008d05000036020000b5050000de02000057060000220800009d060000,1752,1,0,2
18,050300005f0c000092010000b409000074040000d0020000f30600006c090000910400002f080000ae07000051070000d3030000070900001808000028060000,1780,1,5,1
19,49030000040100002001000092060000f50300007f00000078050000d20c0000cd0300003905000037050000320c00009403000024070000ce070000e8000000,2303,1,6,3
20,7406000057020000580b0000c4090000ba010000f30c000072080000bf0c00001f0100008f0a00002d0c0000f60c000046090000940a000018030000bd000000,2396,0,2,-2
21,0107000078030000f30b0000da090000c1010000b40100003a000000ef0b0000830b0000e00a00006b040000a3080000410000008f08000096030000e7040000,2620,0,7,2
22,a50000003003000072010000eb010000cd0a000079010000dc09000062020000290200008d070000580400005c09000028080000cf0b0000340c0000dc080000,381,1,0,5
23,a80a0000ba030000e3070000a60000000902000074020000950200000c010000c301000061040000ce0a0000280500008307000059050000f30a00003f080000,1186,1,0,1
24,19080000920700002a090000bd020000bd02000066080000c502000064020000a80500006b020000e40400009b080000fd0c0000480200000f060000d9050000,2505,1,1,2
25,820600006a0a000072080000e301000065050000ee0300003d090000310500003c0b00001c030000e0090000af0800007d0b0000e0070000060200009e090000,2693,0,6,0
26,b3020000950200006408000005000000f20900000c000000d2060000d8030000cf060000d2030000e6020000c80600008b0000000f07000058080000f9010000,1439,1,6,1
27,d806000073010000d5010000e2010000a6070000410b00009a060000210c0000f30c0000e1030000fa05000043010000a00c0000b503000091080000d80c0000,3250,0,6,-1
28,21010000b90b00007c0700005c0b0000a30a000027030000ad05000040080000ca090000500000002a040000e50700005409000040010000390a000052010000,1297,0,7,0
29,13080000330c0000410100007f020000f109000050030000770500007b0c0000c1070000960c0000b6090000de040000970a0000e3060000ee0500006c050000,1874,0,3,1
30,ed010000800b000042070000bb06000071010000160a00005d070000ee0c0000b7050000480700007a040000390100005c030000cf010000bd04000064020000,2064,1,5,4
31,f5080000820900004e0b0000f4070000440300006a000000f0000000290000001505000065080000260a0000a9080000120c0000ac030000640a000096090000,961,1,3,1
32,a4060000cd060000b3040000520800009b06000021040000c7050000ef0b000000050000ce090000d8030000ba0c00006d080000600a0000b8060000430c0000,2323,0,2,0
33,45070000560b000044050000cc0c0000ef0a0000d00900003d000000530100007708000033040000360200008a05000069090000a6030000cc000000fd0b0000,424,0,1,1
34,f00700001b040000d30c0000c40a0000aa020000210500005e060000b301000052040000430300005e010000190c0000390000004c000000c0070000d3050000,559,1,5,1
35,2b070000830600007d090000f90100006503000061070000bf0a0000330900001f020000240a00008c0200005504000097040000520a00008e020000a8010000,216,0,3,-3
36,b20000007b0000007e0c0000c50200003c0a0000340a0000190800003a0000001b0b0000840c0000fb050000b8010000fd000000e30400008b0500004d0c0000,494,1,3,1
37,cc0c0000ab080000920c00002d030000780b00003c0300006e0300009e0200007106000016040000c8080000460800009a0200005b0c0000af010000d7020000,735,1,4,-1
38,df010000520a0000980100005a07000077000000490a000014020000270b000023090000120a0000730000003e0700004f060000e10c0000bb030000540b0000,2092,0,7,2
39,98020000c10200008a060000920c0000730a000034000000e8000000930c00001a000000570700003c0b0000670a00000e000000720a0000c200000010010000,2349,0,3,0
40,ed0400004b060000330900004e090000be0a0000e4020000b7030000f8070000bf06000026040000d60600007b080000da0b00009908000040080000cf080000,1453,0,6,1
41,b9000000dd02000034000000ab05000018020000eb010000050c0000a60700006a050000000200007c040000020500009d03000077020000fa04000094000000,2350,1,3,0
