trial,a_hex,b,m,alpha,e
0,6e040000e50c000074030000c5090000cf000000f60b00007d0000000f0a0000d5070000cd00000000060000900a0000380200001d020000f3040000050a000054060000290c0000f10a0000930a000071070000960400004a0c000004060000150b0000a9000000ce0b00001507000018060000e8030000f5000000540800005100000094050000910800002f000000050c000066010000950600004d060000bc0c0000c1040000d5060000840100001e03000048010000c1080000900600002305000047090000910a0000aa060000040c00002a020000ca00000022040000980900008e010000d50600003d07000054080000500c0000d50200000e040000,330,1,6,1
1,d7070000d2060000ed020000c60b00004f0200005f040000020300001306000079040000c90a00000606000073010000020c00004c0800009c0300001b090000a309000058090000ca02000047040000c3090000760500008300000049050000a1010000a30b000083060000c603000028000000f90c0000130300000d0c00000a0b0000260a00007e0c0000df06000031000000900000002a0b00007b0200004e0100000300000045060000fb020000c80a0000670200000c04000049020000d7000000f7010000750c000026090000bf050000a60800009c070000c80200000f030000110b00003d0a00001709000075020000e00b0000520a00004d0a0000,1871,1,2,1
2,11020000ab0b00004d0c0000df0300002a060000120400006a0b000013050000b0060000070400002e030000700b0000cd0400007a0900006703000033010000600400008a060000c706000047040000c306000038050000f5080000ee030000470600000e09000043070000850100005c040000130b000037020000160c00005e0c00003c0300009b0500000f030000dd0600000e010000120b000021070000a60000003c0900005f000000e9030000c8020000ca0400001c040000f10500008d0b00006f040000670a000080020000df030000f10700005b000000f50b0000440b0000460c0000fb0b000032050000970c0000cd040000ca020000f90c0000,3241,1,6,-1
3,820c00003a070000120b000087060000660a0000d00600002e0900005507000080030000840c0000b0020000360a00006c000000c10900000e0100002a0b00004c010000bc0b000074090000620400000a070000590600001406000090070000e507000052070000980200005c0c0000900000001408000015030000ba0a000040080000e209000049090000c408000090060000830900000e080000170400000b0500003a0a0000e807000084050000de0c00002d030000a1030000a90100008804000003050000b9050000c80600005e0c0000c30c00005c0c0000540300005c0400002605000035050000ff00000032080000a80500004b0a0000cb060000,3237,0,5,0
4,bc060000780000007e090000d6070000fb0400005307000022000000a6070000c8070000a801000044010000570a0000b90c000079050000f70300000706000038010000920a00003b0a0000990700008f07000004070000cd0c0000c107000060010000be0b00005b0b00003d04000092030000cb0100005a0c0000b908000057060000e7090000610b00004c0b0000270100006e0500001100000083030000340300005d0b00002e030000710300007a0b000013000000f50a0000050200009f0200003a030000e1000000a20500009c0b0000860300001f04000096090000be030000dc0000009902000064050000ad070000b8050000bc010000f8050000,1400,0,4,0
5,9c00000036070000d2050000db0800009b05000036070000c60b0000f603000066090000cd070000dd0900002b010000b40c00006f0800009901000084020000a2030000090300000904000024070000710800009f0b0000e8040000a20300006f0c00003b00000030090000d2020000df0b00004d090000ce010000a40600000c0500009c0400008603000089040000390a00005a08000026080000c30c0000230a000034020000e5010000b3090000b4070000370300009c040000a90c0000000d0000b5050000200c00001a0c0000360a000097020000f60300004e0800003f08000062050000db0100009b070000c40a00004308000010030000c50a0000,3054,1,7,0
6,75060000540a0000cb070000c7080000b6060000c70000007d0100007a03000075040000a20900005c090000a002000025030000d10a0000340a0000af080000cd07000059030000960100000606000033010000da0c00009f0c0000da0800009a030000e70200003f070000d10b0000b00b00007a030000960900001009000014060000e40c0000370c0000ba010000590b00000a0b00007e010000220c0000840100006a040000a3000000580a0000220b0000bb0b000081030000ba0900001e06000095050000fb02000064010000b70a0000d70900001d090000c1000000140000005e0a0000cc0800002601000086050000ca060000890c00007b000000,254,0,7,0
7,b90c00005f010000750a00000d0a0000600400001b0200006c07000090040000ac040000ba040000b5040000cf07000065040000a6030000fe0b0000370000007403000074000000f40000001c0a0000960200009a0c0000cf0c0000700c000009010000b2020000090a0000cc070000fd0000000d070000920c000057020000f907000028060000bc0c00001c0b0000890c0000830200008f0c00003b0c00009f0b0000b8090000b4070000820300001d020000a20600009307000000080000270700003a0c0000510200002a0900004b0600005f010000c80b0000e10a0000960c0000200c0000b9020000d7010000700c0000170200000302000031070000,381,1,6,1
8,ec020000b105000067000000ef0c0000b20b0000720600001f000000cb080000770a0000910b0000df0c000095020000380100007502000005000000540a0000ce0b000056000000e0080000c10800009d0a0000f2050000e50100006b030000e60b0000820a00008e0c0000450b0000ff040000120a00007d0b000052040000dd0500002e0600009c070000ac06000057090000000b0000db0800004a0b00003e01000081030000fb020000c7010000cf02000073060000fa030000d002000026070000070c0000b4040000800b000064050000360b0000100100006c05000031050000de0300004d020000460c000043010000db000000c20600007e050000,964,1,0,-1
9,490400008006000069060000a7030000af09000061090000a1030000db040000d30200008b0a000074080000510b0000980a00004a000000ff070000a20100003703000023010000fe0b000049050000eb040000e2050000a20400003d0000006a00000022080000170200002e0c0000e1020000ca06000041020000ca09000013050000770300001a000000c3070000530600003a05000032010000140600000a0600007c010000bb040000720a000063020000010a0000b704000081080000bd060000b60b0000bf0200000f08000074070000a60c0000aa0500000d050000700a0000e80b00002c060000050c0000410b0000f2040000cf0b00004b050000,963,1,3,0
