trial,a_hex,b,m,alpha,e
0,070000009b09000060030000b4000000160a000060080000780600005703000055060000840a0000c60900009e0a00006c0b0000d0060000d101000067070000d80b000029090000e8030000930200000f000000230500000e0400002400000074050000f8090000a9090000900b0000930000009e08000059010000da080000e7090000140c0000d00200008b0c0000fd0000007d06000041080000360c00004d090000eb0100004d06000056010000f7040000910a00005c0c000031050000420300007209000050090000e30500005b0800003c0c000056020000330c0000a6090000e8010000500b000015030000de000000450800004e0800008f000000,2751,1,6,-1
1,e7000000880a0000ae080000dd0400002e0700005d000000560a000067050000c20100005708000093030000070600006c090000bc0b0000aa050000fc090000f60a0000290100007b0400009908000017010000330200008103000050010000700700004e0a0000c40a000000010000e007000018050000ea090000890b00009e0b00003c050000e9010000590a0000930400007e0c000086090000c3060000f600000016010000810a0000cf050000f80a000022020000f505000042050000d4080000210000001d010000ff050000cb0c0000930c0000990700005c000000cd0c0000890a000026030000bd050000e90900004c080000810000006c0b0000,2337,1,2,2
2,90070000d1010000e20b0000580a000072000000c1090000ab0000006b0500004f0a00007905000098070000c402000024020000dd000000c50200007206000023010000b20b0000f00100009c010000d80c0000c2080000090b0000ab0c0000ab0c000053030000f30c0000eb020000bf060000a7070000c4050000bd0000002c0100007f0b0000520900001601000017050000000700006f070000050200001b0100009909000002040000ef080000e101000012080000300b00006a0600008d00000038070000ec0c000033010000cf030000c2030000b70100001f060000e00000006a0b0000a3000000b902000072070000b50900008800000066070000,1121,1,6,2
3,8b0000002f04000011070000620700009707000081020000c6040000dc05000063060000ec0900009b0a000040000000d60000009d080000b6060000770a0000e500000031010000670b0000be070000100800002a04000085040000f90c000053030000860600001700000083030000720500001005000016050000430b0000c40000001b070000d10700006e080000dd050000e3030000600100002f0300008b0b000018060000e5020000a8070000a0090000ff0c0000ab0600006e0a00005206000007070000540500007706000045090000df0b00001d0b0000b80b0000fc010000de070000a2050000db060000f2070000b80c0000d0080000c2060000,1131,0,5,5
4,0f070000400b0000140300002c050000e005000099070000be040000c2010000e5010000d40000006902000055020000730b0000c1000000ae060000150b0000310700000d0100008808000049090000e20c00003c0c0000b1010000a503000000000000f8000000c0020000a8070000c90700004d090000d50c0000820300005a020000c809000007020000650a0000bc0c0000b70b000014030000450a00006e0c0000bb0600005702000045020000b60a0000780a000041070000b80a00008400000033000000ec010000790500009709000035010000d905000023050000460a0000b9030000990b00001e04000002090000dd070000e2040000c8030000,3189,0,4,2
5,790900002e00000015070000130700002b050000ba0b000076060000a40300000d0b0000dc0800003a00000037010000100a0000c0010000c2050000310a0000c10c0000380700002d00000001070000a60c0000750b0000d80300004306000070000000ef030000920700004b0a000043050000600c0000d1010000010a0000ae010000a4080000e9040000730b0000d40a00004b080000640b0000de030000ab000000c6030000ec070000d1090000090a000059090000290b00009b030000bd0200006a040000db080000770000000108000076090000b8070000b9060000570b000094070000eb060000ce0100006c090000a20500000301000023010000,754,1,7,4
6,a5080000220a0000a407000011010000fb0200005b030000780c00007b0600000c0a0000ed04000070070000e202000011040000a307000004030000ba080000030800005e040000dc000000c70b0000df0600001b020000850a0000690200001c000000c904000088080000d70300001e070000e205000023010000040100009f040000830700002f0800009209000049090000a60a000009070000140300001c090000fc030000f60500009b05000000050000cb0b0000a9020000640100006f0000007d08000023090000a90700000908000047080000800c0000ce0b0000640c0000700500009b00000054080000900000000800000002000000d20b0000,399,0,7,-1
7,52020000040c0000440c00006f0b0000e9030000130b0000dd0c0000b80c0000e2080000850c0000fd060000b30200001d0900004801000082050000cf020000d30300004200000004040000b5060000000a000036060000a30400002d0b0000e50600008905000017010000630b000084030000ac02000048080000700400000f000000d60c000005090000270300001b060000c405000083040000ad050000e307000004070000da0c0000310c000054060000d40100004d040000120000005e010000140c0000ed020000c109000050030000d1080000e60000008f010000f8030000a5020000e50900004e000000210a00004c0c0000c10900003f040000,1610,1,6,2
8,a30a00005c010000890800007907000001090000d103000053030000720c0000790600009e010000b2030000990c000081030000c408000065050000260a0000cc020000b00a000005020000360500006a03000046080000770c00007a0b0000700400008e0b0000980c0000f90600008b080000240400002b020000ec08000069060000de0300004d060000330000003f030000ea0800000e0b000088060000dd08000019030000e60000009608000057050000330500001e080000a50c00003708000063080000a2030000b30000009c0a00005d02000059010000800400006f03000009090000e70a000055030000a9060000a50700004c020000b90c0000,2373,1,0,-2
9,bb050000d70100007b0000005b0500001c030000390a0000d60c0000420300000e01000010030000770c0000560500000c060000f3080000af0c0000ea0a0000b10100009f040000b5040000c80200003e0c000079070000f1050000d105000007060000f3090000340a00008c0a0000fc06000076040000fb070000a80100000e0b0000800500003c0a0000ea0100006e000000d60c0000da0c0000ed0a00008d06000053060000c907000049060000670a0000f0050000790600008f0b00006b0c0000540500001f010000f405000087000000110200009c090000f3000000660000001f0b0000280000007b050000ea0b00000f0b0000c3040000be0a0000,1454,1,3,-1
10,ef000000d9010000b80a0000220400009e020000d60600009d0100005003000010060000fa0100007c080000780300006c070000bb08000037070000c10a0000830200005401000083090000b9090000bc0a0000cd0a00008c0200009607000082050000400300007f0a0000a4020000a7090000170100003b06000007080000af0400009f020000e80b00005f01000014010000d30600004a080000a6090000f8060000570300007200000088020000720300006d0900003e0c000005070000590b0000b2030000bb010000c2060000b3080000500200008b0a0000fe0300000a080000120a000083080000320b0000a4050000f6050000f70a000038010000,3220,0,5,3
11,1008000082030000700b000076000000020900003403000047010000f50700004e00000046070000150800001505000067090000440800003003000038040000370200002d0b00005e04000008070000d7040000f20500004506000056000000bf0b0000440a0000ca0a00006e030000e5060000db0c000026050000270a0000350c0000b3090000770500002f040000e5000000720a0000f8020000b70800009b08000000070000c6000000d402000000010000ee08000093070000600100008b050000d90a0000f80400008e000000f2000000fe0b00006c0500006e05000098090000530000006d060000b8070000240300005208000099020000ba030000,2565,0,1,-1
12,3a070000d50b0000020b0000f2090000c3010000350a0000120b0000520800002408000054060000e600000000080000bd0000008503000096070000a9030000fc090000e40a00000a090000f20000005d080000be0600007d08000020010000d1080000cf0300006500000020040000270600004103000074010000550a00001f0000006a070000c7050000fd080000b8000000d6000000db040000860c0000650900005a070000de09000075010000da040000c50400009b07000050050000a3030000d60000005d080000d40a00009f09000031070000040a00005c040000500b0000e6000000f10700000101000065010000b30600004509000003010000,492,0,5,-1
13,69030000830a00003502000059070000da0c0000a00b000097080000950100009d040000bf080000630800005f080000740c000000070000620a00001b060000d00a0000950a000024070000ef0400007a0a0000970c0000910800006704000064080000440b0000a6080000300c0000d906000028060000a4020000bb000000bc0c000052050000d70a0000640a0000d609000005080000af0a0000920a0000240900006d0300003201000041040000b7030000f009000072060000e8030000f505000052070000a9000000740a0000760800006f08000075060000b4030000640b0000ef080000e30200006b0800003a000000910a000020080000d5090000,3085,1,0,2
14,580500009105000000000000180a000066020000af030000530b00000b0900008502000061060000c6010000150b0000770a000032070000a30300006c0500004a0b0000d8070000030a0000f40c0000c509000053000000e90700002d0a00009a050000c106000048050000810900001e0000007305000066060000b7030000730a0000960b00007f070000b40c0000d6050000cc040000bb0b0000ae040000a30b00002e050000dc070000550500001905000017030000cd080000b5090000ae020000000900003e000000bf0b000068060000900b0000bc080000cc030000b70b0000fd0c00003b000000c00300004f070000a0010000810a0000970b0000,2062,1,2,-4
15,5002000021020000a2000000f10b0000e00c0000db080000b0080000300c000055010000a70700004d020000520700008e030000f5010000af0800009f00000091070000180600008e080000b60700004c0400009f050000c1010000660a0000a5010000c20c0000af010000f907000020000000110b00000a040000fb0400003b0200001d0b0000220400001a03000026070000e4050000e301000060030000ae050000a60c000024000000e90b0000680600008a07000026000000390a00001b090000d80c00006c020000ec050000330100001a0500001e030000e5090000c3060000080b0000ba070000ad0100001b090000fb0700004e000000e40b0000,92,0,6,-2
16,2e070000f7040000df000000c3020000a605000023090000d50b00005209000079050000080800009c0a0000eb0c0000900000007f08000019040000f2030000080400001f0000009702000069010000b2030000310a0000960000009c070000f2090000fc0400001b01000098070000df0a0000580700000a070000240c0000a10900009f06000059070000730b0000e50300001e030000cf0c00004b0300007a04000067010000af010000b2060000e7030000a8010000c20a00008d000000b203000011010000ab010000bd0b0000dc0a0000b10c0000f4080000910200004e07000066050000de0900000c04000061000000c80100002e0b0000c10b0000,1062,0,7,0
17,14060000b902000088010000870a00006f0c0000360a00005e060000b8030000230b00005402000092050000c90100004f0b00007a0c0000f5050000a20b00000a0400004d07000055000000df030000c8000000f30400005a0100008f040000aa000000880a00008d070000e30a0000aa0100003d0b0000750b0000a50700004b080000fe07000083000000a30800004c0500003d000000260c00009a0b000030000000ce020000f50200001f080000b807000020040000d908000022060000bb0000008b0c000098060000bf030000400900007a0c00008b03000050020000c7010000de0500006d0b0000a6050000e10b000089010000a502000003090000,3126,0,0,-2
18,85010000370a00000700000030040000520c0000470c0000f7060000230700005f010000e4030000f3020000fc090000a80b0000ee000000da000000bf0400007e0200006a0a0000940400004c0c000021010000fd010000c3070000c505000080010000760900004b02000072010000c00800000c040000c20000006f0300001f0c0000fb0b0000160000002c09000069000000e5040000ff0c00009c0100002005000059050000240b0000c7000000dc0200000d0400003e0000008e02000012070000dd0b0000110500003f0800000c0200008b030000a2070000d6050000ee0b00005f000000fe07000013080000bf09000057020000880a0000ce030000,696,0,5,2
