trial,a_hex,b,m,alpha,e
0,7803000032040000b2040000b801000013010000ff080000150a00000a080000f80600009605000097030000f30500004209000070010000900c00002d090000,1179,0,6,-1
1,3d090000e00000008604000073020000750000001e050000d40a0000ec0000009d030000940a000005020000c60200006c030000320a00007108000036030000,1318,1,2,-1
2,ed050000890200004a06000057010000c40900009105000063090000fd010000d90c000068060000ce0800005f0b00009d0200008b0400004a050000af010000,2570,0,6,2
3,e30a0000d50c00006a0c0000370200004b090000cf0400005a0b000069020000c0050000ae040000670300006e060000870700007b0100000d0a000009060000,2925,1,5,1
4,1b0c0000f702000032050000410c00007e070000d40c0000f2060000070c0000000c0000090400006503000040060000dd0c000082000000e9030000c1000000,1975,1,4,1
5,2c0300002a0300008f0200005a07000029020000c10c000020080000df070000c50a00007f070000fd070000b4000000360000005b0800002b050000f2070000,745,1,7,0
6,23010000230b0000d10600007e0200007b090000fd0b0000e50600006a010000b10000008a070000f2010000720c000086040000fd010000b80c000017020000,42,0,7,1
7,5d040000470800004e000000ee040000b90700005b0c00007b08000075080000cb0b00007b0200006e0000007b070000400600006c0400001c040000f0090000,2745,1,6,-2
8,9507000097070000bc060000c9010000b7060000e3050000ca010000e70a00007c070000fb0400000f03000019010000a00000008d050000b8040000380b0000,1200,1,0,0
9,dc0700009c0300001d090000360a00009f0a00003d020000ba040000500b00009904000055000000b5090000300a00008c0100004f000000840700007a000000,288,1,3,2
10,d30a00008b060000360500009a0900007c0200001f04000059060000d5090000be0200005504000065080000b709000068090000ce050000d00a0000f1060000,1065,1,5,-2
11,3808000013060000b50c0000b0020000780500001d02000095090000bb0a00005e020000220a00005f030000790600001f020000ea0a00009d010000cb0a0000,2878,0,1,-3
12,870900002701000063060000ce02000037070000b4080000b9090000f00a00000f03000037020000e70500001a0800004b060000440900007704000074070000,1656,1,5,0
13,f00600008d030000a60a000063090000810b0000ad060000e3020000f60b0000f1000000170b0000ef010000ed0500005f030000490400007d0000001e030000,2507,1,0,-2
14,b402000074060000bb0300000800000030020000bc0b0000810c0000c60b0000c20b00001400000096020000fd0400001f0b0000da0300009c0400002c000000,2559,1,2,-3
15,76040000610600005a0b000016020000970a00007d06000053050000bc0000002b0200004c050000e006000096020000cf090000e8040000c007000048010000,294,0,6,3
16,ac0a0000f90b0000d2010000f0070000640b00004f020000e20a00001b0c0000cb080000b50a0000ac070000cd070000b80c0000f90a000020070000770b0000,1799,0,7,2
17,00000000f603000011000000b403000089020000d5070000610c00002f0c00000b0900004c09000000070000bc09000096010000570000006804000034040000,3040,1,0,0
