trial,a_hex,b,m,alpha,e
0,c4080000cc04000045060000db020000b602000070060000c20000002b01000028020000060600008c0700004407000054080000a50a0000450400009d0a0000,1504,1,6,-1
1,d90300004a010000da000000c4030000fa070000960000006c01000076050000e60b00001e060000ae0b0000090100001f02000041040000ea0a00009c000000,898,0,2,1
2,70020000cf070000180c00009a020000390000001a040000fd090000200800006c08000087000000c6000000860a00000408000020060000ca080000df090000,1430,1,6,-1
3,ec030000670900009d0b0000f50600002d0600002209000051070000040b0000cd050000bc0c0000fe0400002a09000098060000c80a0000cd0a0000790a0000,2739,1,5,-1
4,49040000e50a00009909000025010000a70c0000670500002c020000b50500002b0400005703000081080000bd000000fc030000de00000047080000ba020000,2312,0,4,-2
5,5e09000057030000e90c000078060000020a00000e03000029090000c40500004403000084070000ff02000019060000c7010000d70000001d000000c90a0000,1798,0,7,-3
6,bd0100003d0b0000f8060000dc020000e70b00003805000057080000f0080000d105000057040000630c0000e9060000fe0c0000ec0a000029050000e3080000,1720,0,7,-4
7,fa040000cc030000e30500003c0a000088000000530300009209000034060000f70c0000b40700009a010000190a00006604000059010000a001000006050000,1289,1,6,0
8,32080000be0300008b0c0000f60a0000dc010000c60c000076060000a8090000180200006c0100004b010000620000003d060000db080000700b00001e040000,2266,0,0,0
9,3a0c00002a08000004040000000c00004d07000099070000000c0000cb0c00007e0b00005704000097080000910000009b030000a50800004c030000dd0a0000,2286,1,3,-3
10,fb0c0000ee030000b1050000000c0000470c0000ec000000d2010000200900007907000082030000810a0000e9050000a10800002708000050080000fa090000,2775,1,5,3
11,f60a00002309000041020000f5040000ef010000020400003b0a0000cb080000bf0800002c050000db030000a70a000006050000740c00008f050000e6080000,2540,0,1,2
12,ae030000230200004c02000025070000b60a0000740100003f030000f7080000740000001e0c000089000000a1020000ce020000ed0c0000c70c0000bd0a0000,1620,1,5,-3
13,40000000fc0a0000590c0000db0000002d0b0000d90b00004e0200005f030000680b00008b07000068010000cf050000f902000066030000ef07000045070000,1166,0,0,-3
14,070b0000ab0300004d070000260600008709000080010000c90a0000a8090000cf040000aa0b0000160c0000730300002909000063070000f50b0000800b0000,1001,1,2,-3
