trial,a_hex,b,m,alpha,e
0,c60a0000c6010000480b0000f00b00002300000073070000e4090000c50700001704000002080000e10a00009603000006020000da020000a40b00003d0a0000,1455,0,6,-2
1,54080000250200006507000014090000d00b00005d09000037040000b00b00007b070000e60300007b0400009c030000e60a000023030000c309000007040000,2641,0,2,4
2,d00a0000ee0700002302000019010000e90a000072020000640c00002b010000050c00004d060000830600004108000021000000ee0400008f0300008f030000,999,1,6,-3
3,cd0b0000390200000b07000042020000950500002d030000870100003602000027020000140c00007203000082030000220b000052060000610a00008f0b0000,3189,0,5,-1
4,b30a000074010000d70900005205000023070000d6060000ef0b0000b80300009c000000ec070000970600000107000088000000fb060000b10800007c010000,2022,1,4,1
5,0d0c0000d00c000063080000900700004402000038060000b2000000f9040000140000009c0300001e090000c3030000ec0b0000710a00002c060000f9060000,3002,0,7,1
6,cf02000055040000920400009a090000fa02000002010000100900000a050000ad0600006a0600008600000029080000f8040000900800003d02000092020000,1287,1,7,0
7,790000003b0c0000750a000042030000820c0000890c000004000000070000005c070000d7020000e2040000ef090000550c000022090000720000001b090000,2507,0,6,0
8,e4070000d1070000dc050000710b00006b060000b5090000810700001a070000f90c0000630200009702000026050000cb010000c0060000300500008a030000,2304,1,0,-1
9,f7080000c9000000730300007d0900008600000094030000db04000098030000f5020000580500008f040000da01000004040000e70b0000d40a000099050000,69,1,3,-2
10,1e0a00001e070000a00400009d090000720100000d030000f40b00006502000071040000220b0000d90c00008e0600003e0200003c080000910b000072090000,2449,0,5,-1
11,cf0500003f0400007e040000f7080000fc000000c3010000dd0600002f060000e604000089060000e0080000f3070000a00700001e0500005808000006040000,1862,0,1,1
12,ff0000000606000075060000bc000000e30500004e0c00004c0c0000620c0000fd0100005d040000120a00007e080000e20a0000cb0700002502000073040000,3046,1,5,-2
13,480500008b0b0000ea020000480a000017050000970b0000fe0800008406000051000000130c0000620a000057070000950200003a090000f80a0000d2000000,1974,0,0,0
14,48040000060700006f050000970b0000e209000044040000370a0000570a0000570200000f000000f80100007406000088000000e308000073060000da0b0000,1738,0,2,4
15,f2090000b7000000d5040000130100003a03000024040000fb090000f902000077050000ab0500000a030000b8060000e607000003070000d303000085020000,2338,1,6,1
16,1f000000d4020000ab0400004f040000180600005d040000de0a000094050000a80a00004201000039070000c6070000ba0400008f0900009e0a0000a2070000,1530,1,7,1
17,65070000c40300002d000000e30700001c0a000056040000590700008d0000004c0c0000bb060000630c0000a900000037030000bb0600003f00000005000000,2865,0,0,2
