trial,a_hex,b,m,alpha,e
0,f00c0000b40a0000150700006d040000310c0000ee090000310700009c0b0000630000005b040000b1080000e200000068000000c10700007b070000b500000093070000b3010000f00c0000a30c0000ed050000f909000098090000300b00006e0400003c000000f6040000c1050000c107000088000000840300008a030000e0060000e00c0000040800008a06000060050000ec0000005e030000730600001b000000d40700002c0400004a080000a104000063050000a1050000840500002d04000092010000fb09000082010000320a000089030000cb0b0000a204000072090000c80600007b04000025060000280b000015050000200900007b0c0000,2316,0,6,-2
1,960100001e030000d9010000d7030000dd0b0000be050000a10900005100000096020000dd0a0000d60800002e0500007d0300005c030000420600004e060000ab0b00002d02000004090000b70700004c0300007709000070050000df0500001d030000530a000089010000b5090000a60900002a070000a9000000300c0000e30900009d0a0000010700007d0400009a0400009e07000032010000e3010000b90b0000d7030000e70a0000380500001f070000880c000081050000cc0400007107000081040000300a00004202000024050000b10c00008d020000020a00009a050000650c0000070a0000ab0c0000ef040000200800007b07000052040000,2295,0,2,2
2,430c0000ea050000b1070000530400004b090000e6000000c8020000950700005d090000bc0200000d000000ea060000aa07000033090000240c0000d90a00004b0c0000b4070000d6010000cd040000c7050000a9060000dd0a000073070000db07000055080000de0a0000fc0b00000c0100001508000064090000560b00005a020000e40400001e040000c30200003a0a0000e9050000a5080000b204000000030000e1030000d5030000cc0500009702000070010000cf060000770000000f0000001204000015000000420c000062060000b50c0000a2040000b1070000bd080000ef040000a6000000da0700000b0600004a0700005306000053090000,2990,0,6,0
3,780700000b0b0000b60600004902000027060000f0060000e40b00007e0800000f020000b30900000a060000250c000098080000650400001f020000430800009803000010030000d00800007405000070010000880a00002f0400005203000028080000a2010000e00000006e050000af00000088010000a709000043080000f2000000000b0000a00900003102000080040000330300005f06000091080000170100006f07000028010000a6070000620000001a0200004a0700003002000088080000db0200006c030000a7010000b00b00008f090000f0030000fa080000f30b00000b0b0000fd0900001a080000830a0000ce070000dd080000eb0a0000,1801,0,5,0
4,c9060000070900005f020000370c00006f05000016060000f8010000580000001a0b0000410b0000b10b00005d0a0000bb0b00007b0200006f0c00009b0a00000e000000b50500001206000021090000a70100006b080000390300003507000069090000cb0b00006d0b00001209000010010000c0070000b8060000f10c00003d0900004b0b0000d70b0000af020000e60a0000c20a0000bd030000f80a000069040000bb0b00009903000090020000af020000280b0000d70b000091030000070600008702000039020000020400006d040000280300005b05000077050000480300008e0c00005808000044020000ec030000530300008f060000e40c0000,506,0,4,1
5,8f030000450b0000a7040000df0700003c0500001d080000e9060000cc040000dc01000043010000ab080000ed020000a10a0000170300006a0400002b0b0000da0400004b000000c009000031080000f40a0000ac0b000013060000640c0000260800000a000000d00300003f080000af09000020090000fe030000a0020000b9020000f605000047050000c3010000090100000407000010070000af090000080a00000104000076020000f7070000ba090000a3040000c8090000b40c00008c00000004040000a10a000012040000d2010000b5080000ce090000cc010000730300005f080000c3010000d20000002801000036080000340b00003f000000,2695,1,7,1
6,a70700000e000000f4050000090300003500000054090000c301000062030000f40700004c09000094080000f90400002c05000066090000440600001e0b0000430500008305000037000000bf090000f20b00007a0600000c070000f106000054050000540a00009d0300001e0c0000bc01000017090000eb0a0000a400000005050000ac0b00001e060000a7080000060900002906000010070000340a000042040000910000001c050000d7060000840c00006c0a0000c1040000f50b000081040000e4080000520500008a010000e707000089050000fa050000010c00005000000024000000fc0300000d050000b4040000890a0000000000009d000000,150,1,7,1
7,db08000017030000be04000010020000f00b00001e080000510400005f060000a3080000f6050000a2070000010b0000170a0000720c000016060000e30100001d080000a306000020020000f9010000930500002f090000a70a00005d000000740a0000bf0c000059030000cc0600000e0800001e0a0000f70300006e030000c40000003104000099040000170700003e000000710200006a0900002406000071010000d405000042000000e20a0000630000000502000054050000d30b0000bd0200008e07000018050000c50b0000b50000007b0c00008b080000ab0b0000e2090000da0b00004a0800004f020000dd060000ab0900000a030000d2030000,606,1,6,-3
8,fa070000e2030000200500002a0b0000d70700008906000040020000cb0400006e020000d70a0000320c0000a6050000ab040000400a000003070000f7070000910500001d03000022010000db060000ed05000095010000d6090000cf0400000f000000300000003a03000092060000f30600001d0a0000830900009a080000000500002d0700005c00000081000000110b0000d0040000590900004c060000d4030000fc070000e30b00007d090000520c00003b0000004d0a0000380900002b0000004107000008050000180a00007a010000a40c000011060000870800001c0b0000650b000038050000640500008d0c0000d8090000e30a000087050000,18,0,0,0
9,2e090000de090000cc0800000c080000570900007b0400008f070000b20c00008d0500001d070000e30700002f0000009e0b0000a9080000a707000046050000800c00007009000086000000680900003b020000d20b00002c0b0000230c0000df0b0000110500006e03000002070000b6050000bc030000fa0b00002d090000f70a0000bf090000630b0000be070000270a00008d040000b103000056010000000b0000a3010000790a000028060000c70a00002e06000016000000f0050000eb0700001e0b0000190500000003000048080000320a0000300000003f080000060100009a0900006b0c0000690700006d020000330c0000cb080000f0080000,828,0,3,2
