trial,a_hex,b,m,alpha,e
0,5a040000f5000000f90b000013080000590b0000180b000093070000270a0000b80700009b0000006b06000075010000560c00004d080000050c0000450100007107000058060000f90b0000f403000050030000680400001a0600000d0800005e06000036090000910a000008060000440b00003f060000000b0000cf040000770500007f09000077090000a60500003e090000140900004f010000150300000f090000f2050000d4090000d4080000ba010000020a0000160600001a000000e20c0000bc0b00003606000026070000540900002e080000e4000000ff0c0000d90c000099040000ec070000f804000084040000b10500008d06000059080000,3117,1,6,0
1,5300000080000000dc01000092090000aa0300001b050000ea000000c8070000270400007c050000f2060000350000003c0a00006801000042030000d3000000240c00009b0a0000570200008a050000e40200000c0b00006800000054090000d10000007b080000a8040000210b000068010000d7080000b4030000dd0c0000d60c00001f050000a00a00006c0300006c0400001f0c00006c0b000023060000930700005d040000c20600004b0500002409000068010000650700009806000033000000a6080000650800003606000030090000c70900005f0c000091030000750b000011060000db0a000042060000610400002b0700005b040000a4070000,1655,1,2,-5
2,9f0200008e00000015060000a8060000f20100007d040000cd0b00006f030000ee0c0000ab080000aa010000300b00007e03000032050000db010000850c0000d00b0000ad0b0000aa010000e6020000380600004c0500005e0000003109000084040000de030000d20300003702000053070000ba020000330a00006c0700002e000000f602000077090000610b00001f0100004304000074080000db05000029090000950a00009909000003080000020b0000f90a000008030000800c00000c0a0000b4080000400200007a0500008d060000fe070000400c0000fd020000c00b0000d60000004b0700004d0b0000f70a00004c000000d10c000070020000,2284,1,6,-4
3,f4070000350200008d090000d706000012030000cf080000e207000075000000e40b000052010000fe030000810200009400000008010000b00b0000d9080000aa020000e5020000f2030000000300000a000000250c0000e10b0000fa01000043020000700100005c010000960000009b0500007507000080060000f1020000770a00006f0a00000d0300003e010000bb0900000b0800000c02000041090000fa0900000a0600000405000007060000b3000000ff0a00007d040000d70300008b060000a60c000030090000d00c0000d50500005a01000041040000dd0400002c0400004c0a00000b060000e20500008e030000550800005b030000750a0000,2379,0,5,-1
4,16020000e10600002507000070040000be0b0000b9090000f90b00003f030000f9010000ae070000620000007a0a00008b09000088020000ba04000033000000fb0b000065010000b70800000e010000d7030000b1040000bb090000f105000047090000480a00002c040000190b00006e0a00003f0400000a0900000909000031070000cb020000a1090000ab04000099050000060b00002a080000a2090000aa0000009b060000ed0900001d0900008702000061050000d9030000c90b0000e9050000290500004701000052040000210c00003407000088060000ef07000050060000810400001a06000041000000b70b0000140b0000b1010000bb050000,1149,0,4,0
5,54090000d6090000830200005f040000b20a0000b5080000b2030000cc080000250200004d080000830300009803000081060000660b0000b90900000b0500002e0000002e0c000007020000170500001e040000b6040000fe090000f005000016000000dc090000f1040000140200009d0300004f020000cb060000b30c0000580300004907000008000000fa060000860400006d080000b70600008e010000a90500007b0a0000bf0400007f0b0000ef0a0000640400002f0100001d0c0000c80600002c0400007905000087020000b10c0000590300002107000058030000f500000010050000fe0a000093040000a30000008a0b00007b0c000009020000,387,0,7,0
6,f60c0000c4050000d209000093080000b9070000590900004a0a0000350b000084010000370c00008e0a0000a6090000a5000000020300007f0b000063010000e2090000800900003c0700004b060000c10c00009b070000ac0500000d0900005e080000f2050000960400001c060000e70a0000cb0800000a070000b3000000510c00001207000019070000c4030000ee0c00004306000016060000fc090000ce0a0000f5080000dd0a00007b0500002b000000d10a0000a3060000580600007a050000c502000018010000e20600009c010000b00c0000ef05000031000000a90900008909000019070000d8050000ac040000b6030000d80800002f090000,2247,0,7,2
7,600300006e060000a9040000650a0000f103000075030000540c0000b105000090030000980b0000250400002c0b00006006000038060000dc0500007b090000fd050000f503000042070000e9080000ea0500001e02000098020000b60c000040010000640500004e0c00002b06000010080000e30700009d04000055020000180700005605000081090000420100002f090000d30100001e0200001b060000210a000086090000250b000040040000800a0000c40200005203000086040000f00200001c070000c5090000740a00008707000013030000b8050000a50b0000dc0600009303000063030000a10900005d0c000078000000c1060000e3090000,2187,0,6,-2
8,6f060000b10800004308000017050000b40100001e0a00001f020000e80a0000f5030000b40700001c0a00003a000000370800002f05000029030000630000002c0500000c05000014040000cb010000cb000000f8000000930300004c050000d5020000f209000023090000ab0b00000d0100001a020000480200001d0a00009d090000100b00007105000065010000920c0000530600007b010000b708000022030000320a0000270c0000f405000099030000a80a00000e040000490400001f0a00001c04000039030000c70300001c0b00003d000000080700000e030000d4060000260700008b0c0000c1080000e4050000ee080000080c0000a7090000,1364,0,0,0
9,a40a00003a0b0000ea050000830400005b03000055000000bb070000ff0b00000806000000020000800000007403000080000000a107000018020000e5000000f90500008200000075040000a8090000b6050000aa000000f10c0000db050000390900002d000000db0800001e000000540400003a090000ee0b0000f60900009509000001070000170100009d05000046080000200c000036090000220200005b0700009b050000c500000006040000d807000083040000f40b000098070000a50a00009a070000af040000f20600009a000000ad060000270c0000d40a00005404000093070000a70b00003a0600008c0500005f000000160800003e040000,959,0,3,3
