trial,a_hex,b,m,alpha,e
0,400600002c0900007f0b00000c000000e80100004a0c0000cb03000069020000ba0c0000ee0b0000e70b0000eb0c000053080000a3050000da0800005a0600002d090000c80b000073090000960b0000e80a0000b70900007f000000c909000084050000a30b0000ef0a0000a0090000d8050000c00600009f0700007f090000,1728,1,6,-2
1,240a0000e4040000d2020000bf0000005301000023040000f4040000e0090000630900002a070000f802000023010000e60000007e080000420c00009e070000a50400005e02000037050000a30200000204000066020000e6010000d20c00007e0a00008a05000061050000710800008a02000074040000a60c000042070000,321,1,2,-1
2,55060000eb070000bc0c0000230900009c0a0000920a00007c0b00004304000041080000e8040000ad0b00001b0b0000d40500003e060000e4090000360a0000330a000047010000120c000047020000360b00004108000090090000190a0000820300002f08000078090000ec01000079010000cf02000007080000a0040000,3177,1,6,0
3,4102000052050000ff0600006305000068040000c00a0000610900006d03000059030000a0050000e3030000fe0800004d04000006090000b6090000d5050000bb080000e7000000c2050000ca0900002c000000450c0000320200005f08000064080000140100003b010000a90a000085050000d605000069050000aa050000,2335,1,5,-1
4,bd0a00002d010000eb0a0000460c00000e010000d90a00003a0600005301000088040000f10a0000ab030000cd04000097000000110800009e0900002e0200005e0800005f0a00005f0c000063080000c602000011000000fc0c000065040000a105000077070000be060000e50400004b040000fb0c0000a40b000011060000,2880,0,4,3
5,09030000b3080000f30700001805000040010000a20a000055050000760a0000940800003e080000fa06000008010000e1010000590900006b05000038050000b801000052000000ca05000000010000cc0a0000a909000044060000d3070000b6010000880b0000fe0500005e060000e500000041040000a00b00004a0c0000,3229,0,7,1
6,1d0c00002d04000008010000780a0000b50b0000fe0100002003000097060000a30300008b0a0000f50b00008b02000081040000c40800009304000005060000f401000036020000630b00002f0900004c0500005b0200006806000096060000430300006b08000073040000ce0c00008b0b0000730400007c060000f90a0000,1803,0,7,1
7,0c040000dc01000030000000520200004f010000b1090000f2030000d706000045000000570b0000730500005c060000c60700001c000000950800004901000019020000ed07000003090000b30800009000000014040000a408000063020000720a0000550c00009c000000f2070000fe01000011040000f708000029070000,2325,0,6,0
8,27050000750600009e0b000068040000ba030000580b00002e010000e2050000650200003a080000c80100001300000068010000360600008e0a00009c04000080030000f90200004d0c00007f050000060500006c030000ca060000570600009c050000300500006102000010030000af0b000081050000a30a00001c040000,3107,1,0,1
9,9f0700000d070000740500005a0a0000080900003a070000d80900001e060000bf020000f2020000b20a00005f0200005f000000cd060000a40500009907000060040000ef050000ad090000f3070000ad040000be0300004c0900009e070000e7040000d6020000af070000270a00003f00000088020000b50b000055000000,2750,1,3,1
10,c6000000cf0000000b0a000006040000dd0600005f090000f20c0000e809000065080000a60700001d0b00002f010000760b0000aa090000130a00006807000039050000020500006d020000910300002509000040050000430b000079000000500a00002f050000e0030000fb030000c6060000f50500002a0600005f010000,2141,0,5,0
11,11090000470200001f050000a0080000c6080000890b0000220b0000f009000090090000e9070000bb0c0000af0a00002f0c0000150600009f0000005c000000d2080000280c0000fc0500002c000000ac080000980c0000950c00003e00000002080000da0a00007b010000d30000004e0c0000fa0600003d0800005a000000,176,1,1,1
12,47060000b5030000030700004f010000f60c00008a020000e30700009b0c0000c6040000ca090000950a000097020000d2090000300000004308000006080000a105000049030000b90b00007d050000d0030000ab010000cd080000bd010000db0c00005d0a0000330b000031020000580c00000508000042070000d8050000,2220,0,5,1
13,2301000023000000d609000084010000e50a00004107000008030000bc0400002c060000d706000021030000f50c0000580c0000ed080000c8010000370b00008d0700002e040000c7000000e60a000054010000890a0000be0c0000e901000097050000bd0a00003f0c0000a50b0000740900002a000000bd030000a9070000,2971,1,0,-2
14,69040000ff080000b4040000e2070000f005000038060000240c0000300900005003000031000000d60a00001b04000077010000940a000001040000230300005c08000094050000970c000017040000ab010000950600000d020000ce070000bd000000b5010000ea0900000b060000fa0b0000380c0000c80b0000a1010000,465,0,2,-3
