trial,a_hex,b,m,alpha,e
0,fd0500002f090000dd05000045000000150b0000a4030000900800002a010000fd070000ae0c0000c7060000b20a000047090000270200008a070000710c00001905000047050000090100003f080000e8030000600700007d0a0000b8040000130a0000a10600005c010000b4080000ef0800001208000033060000400000006307000062010000800500005f0700004d0b0000520c000065070000a803000064090000d2070000fb0600007f08000012090000410900001f0800004806000066010000c0080000c70a000053010000320300006a020000350b0000ec0600007e0100007303000090010000cf000000f3000000bb0500003b01000084060000,114,1,6,0
1,e1070000db03000050090000310a00000c040000320c0000600800004d01000035000000480a0000550500004006000086050000300a00004c050000b7020000a209000040010000fb040000210900007e070000ac02000031050000500100004b00000020090000470b0000440b0000a10800003b080000f60500008d0c00003d03000086080000ed080000c404000082050000f8000000430600005d030000270c0000520b00003f0a0000380c00004a070000cd07000099000000b1070000500a00006c0a0000e2050000f20700000c0a0000dd070000a708000090090000fd070000bf030000f602000082090000b30c0000220300005801000068060000,1265,1,2,1
2,bb070000d70a00000c070000d8020000b6000000b801000096060000f20c0000c701000065090000bf020000a30600008b0800005b0c0000ea0300000e08000097030000e20b000002020000500000008d020000400200003c070000bb030000510600008d0b00003b0b000072030000d70c0000c5050000ff020000180a00005b0b000052010000b6000000b90b00004f0100005d000000400800006c0b00001e0c0000a9050000e50a000022010000d7010000f80c0000e40c0000c80a000036060000ce01000045010000930700003a0600006d0b0000c6080000420b0000b6090000f00a000096040000690800006f030000d40300004a02000044090000,1711,0,6,-1
3,450b000016000000a2000000710400009508000096000000880300009c0c000023040000b5090000a5020000350a000003040000f1080000940600003a050000a1040000ea090000a9020000b20800003a0800006d0300005f090000330500005003000078010000300300000e020000c301000020020000f8060000f00c00003b000000220b00006e0300006b0400009e040000970600009d01000094010000ea0600002508000021050000830400002b000000b60a00006b0c000041010000450100009a070000100b0000cc0700003902000028050000660c0000e40c0000e50800008501000001000000d9020000cb0600000f02000077070000f6010000,3293,1,5,1
4,ab070000d3020000f601000046090000f0050000f20900007e080000dc05000097080000d50400002e000000c50200009e0a00002b060000f2020000dc0a0000150500000e030000b80c0000b80500005f050000e50c00007a0900005f07000047050000920c0000e00a0000260c000011020000d70500005d09000026030000ba0500002b0b000085020000f5050000cf0c0000ab0700009604000067090000cd080000890400000b050000340600008a0c0000180a00003a020000f4060000f5010000ce0600005f0900003f090000fa0700008c0600005f0000008e03000071020000d2090000f20100006f0200006b07000022020000120300005c060000,3272,1,4,1
5,fc050000e50300000006000063030000b00900002500000063000000f30000001a0b00009e0b00002d070000500100009a0100002c01000086040000e4070000f8080000730c000056040000f70c0000c60c0000ec020000990200008e0a0000b00000008c03000059090000dc080000a2080000dc010000ac0700005d0400004c090000b8020000df00000005040000e002000025070000a20a00001c070000c905000005030000260200007c050000480a0000c10600003f020000f803000039070000ae03000031090000e30800002e0c00005a0c000096090000c2010000b30c00006e0b0000c50a000014050000230b00004f090000640b000011070000,686,0,7,2
6,1704000013010000fb090000bf030000e9050000cd0b0000f7010000e60900003d070000880400001b0000000b0400002c0800004e0600009a010000b0070000a7080000050800005f070000c90100004805000092030000e40600008f0c0000c8040000b00100009d040000e50600006c0c00002c070000b90500001b03000065080000fd000000d30a0000e20400007a040000840400000e0b0000c50b00004b08000000070000730300009207000029010000110300009a0c0000cc010000c3070000090c0000cb040000fd0300001d010000cc0c00007a06000009050000e7010000ce0b0000f30800000d0800006b0200004a0400001e0c0000030c0000,78,1,7,0
7,09060000c70c00009a0c0000af030000120c00001503000026060000cd010000250c0000db040000ae080000d50a0000c5020000ad0b0000db030000ac050000de060000390b0000bd0a0000cb090000df0a0000810c0000330c0000ee090000fd0200006c04000098060000ef0b0000650a0000900300007d000000c50400006006000035070000b007000041020000d40200001b000000fd010000e0030000a80a00003a060000e10000009b080000620700000808000029040000140b00006c0700008c000000760200000a0200006d07000010010000270c000081050000aa04000095070000180c0000d4080000780c0000e7090000c90c00002f070000,2944,1,6,0
8,ce060000dc040000c50a0000110800002502000042050000b30800008e09000030020000a70200001d0c00009c030000210000008a0700002e0000004901000093080000c40c00002c040000940400000a0800007b020000b70000009e0500000509000003090000de02000014090000f20800004808000064050000eb060000af0000002b0600006b050000c00400003c050000560a0000b20c0000820300007e0a000060040000120c0000c706000097090000a10900007a0400004200000042070000ec0c00004f0200007e0a0000a4050000e0030000b90900005c000000a7060000cd0c0000650200005707000055010000f7050000340000008f0c0000,1242,1,0,-1
9,b7030000a00500002a020000c8040000c1000000a4070000f90c0000a2060000780c0000d60600005c02000011060000fa0a00008804000092000000b20a0000c5010000810900005a01000034070000b3050000de030000c20b0000e9070000460b00002b080000ce040000d1010000dc09000072060000ef0a000016020000400c0000dc07000018030000ab080000350500001e0c00007908000058090000770500005301000048010000d1040000d30800005f030000f8030000030800002c070000740600000303000066050000c0070000b30b0000c6080000080900004205000085060000dc0c0000bf09000015030000270300006e000000e1020000,1079,1,3,0
10,eb04000022090000e201000094050000e60b000063040000420b0000740400007f02000065030000f8050000dc030000ea010000c30700008a000000d00300009e0c00003e01000006000000170a00000b0500005a090000d8010000480a0000d20c00001605000031020000ed070000a7050000ba0b00008e0c0000460300001b0800004307000043010000b5000000e9040000220c00000a00000096020000cf07000025090000cd0c00004a0300008c050000470700007c0b000087010000840000001302000077040000e6030000210a00004e06000041050000c7090000ce0a0000780700000b040000870b000078070000540000006b08000025060000,209,0,5,0
11,0b0800006908000053080000c6010000360b000063030000920c0000ed0b0000ae0b0000160c00005907000003010000d20c0000ee010000c509000089000000a00800005903000099090000a4070000a0060000990800006601000070010000a3090000a1010000df030000d8000000ce080000320c0000d90000008809000022080000770c0000e20a000004050000950c00007f00000046070000a0000000bb0300002409000014090000e90c0000b9030000570a00000c0c000038000000f20800000402000079070000b0000000db06000039070000660a0000b3020000960600006a050000cf0c00000a080000ca060000820100001f0400006f060000,2195,0,1,-1
12,c909000054080000cb0800000309000042040000860c00001b0c0000a3050000a90000000a0400003509000040000000a9050000490800001004000051030000a40400005e0b0000f304000040040000520a00006f0600008206000085040000bb090000e80c00000e0600006f0100007f000000dd090000a6000000be0400002d0a00003702000033040000350a0000870700008d0b000042010000c90b0000ff02000090050000e6030000cb0c0000e4010000ed0600007706000045050000a0080000b409000084020000280a00005c0b0000f10800004f0400008f0c0000020300001b0c00002c070000490400001e0300003c050000760b000080080000,115,1,5,0
13,cf0b00007c020000af0500007f09000049060000230b00007d0000000507000024090000390500009a0a00008e030000c80c000060080000a80c000093060000a4080000ee090000a20700008b040000f3030000300400008c0a0000120b0000ed090000fe07000058020000890a00008a060000a106000051060000f50c0000c20300008f0700004f050000ef00000050020000ed08000022070000a2020000290400007f01000099010000a3090000ff0b00002403000018030000650400002a010000700b0000ef090000370700002f0600001e04000048080000e7000000a408000095020000e2040000fc090000f900000012080000fe09000067070000,1212,1,0,2
14,53080000cc050000c60100000f0b0000070000002f0400007808000092040000c1080000f60800005f0a00009a04000057030000cb060000040b0000b00c00000c00000037040000970b0000470a00007c0c000008040000e3040000bf03000014000000ff070000030600002c0400003504000048020000690b00007f0000002a050000580c0000d4040000960500009e070000d9060000af070000270700002f050000cd040000860c00000f03000084030000980400000206000040030000fb0c0000790300001904000017080000c4040000ae0a0000d4070000a905000051070000910600001f0a00008b0400001107000095080000aa020000bb090000,1391,1,2,0
15,4f02000050090000720b0000e00200004e0a0000ca0100009605000027060000b705000096050000590a0000150000000f0600002a0c0000750700006f0a0000990a000075010000d20900000a020000fd0b0000fc060000aa09000033090000c5070000290800008d0600006d020000ce0c0000980c0000c20700005e060000020a000046060000a9090000b6000000f2040000a80000006d010000ee070000b70c000096010000210a00000b0b000051010000e60900002e060000380900003605000049010000d6070000cb0400008f060000e10100000903000046070000140700007002000095050000100c00009a090000010a000073040000a5020000,105,1,6,0
16,e9030000560b000072020000de06000062060000f20b0000660200006301000059010000450200000d08000015090000cb020000c6030000eb04000073050000fb0a0000360c00002a0700004c0400002b0300004f010000a7050000ab0c00000d070000f80100004e0200007e0c000070070000ca0b0000760500002503000068090000470700000c0200000b0a00007f0c0000e5000000a40a00007e0500002b040000a4070000040400006e0b000067090000310500000c090000c508000094060000270500001d000000230600008c0500007a040000df020000730000004c0400000f090000e1040000430300003d020000bc0c00001a0100009c060000,2959,1,7,1
17,c502000032000000e70c000050090000ce0200006b000000dc0c0000480400007f08000048060000b10600008d0100007c0a0000450a000002050000a30900007101000009020000ac0b0000970a0000b70a000005060000be0a000094050000c10300005f010000dd0b0000030800009509000080020000cc01000015020000c70c0000b80700007809000049060000ef0b00001f010000f8030000d60000005b0a000098090000260800005c07000081050000b4010000df0200001e020000ce0700003a0c0000960a0000780b0000c80c00001d040000400500009300000075040000880c00002e05000093080000d607000071090000bd0700007b060000,3086,0,0,0
18,460a0000830c000011020000e50c0000c40c0000190a00005400000093030000c405000010060000b5010000870200001c02000010090000910600009e0a0000f2050000970c0000f0010000a90b0000210a0000a60a0000740800001a02000043030000200b0000610b0000d80700007f00000082070000c3030000160c000007060000ac0b0000df0c000082000000830a0000cf050000d2050000a20100005d000000af0a0000ea07000004050000ff0a00004b010000b400000086020000a00800001b0c000050010000b80200000c090000d209000008040000ac07000049060000e50700008f0b000081030000b90c00003f030000040700000a060000,1162,1,5,0
19,360c0000f40100003d000000d907000070060000cb050000ac070000e2020000410200005c0b0000d2070000d80200007a050000a10800000b0c0000c70100004a040000110400007e090000ab0a00008708000075050000a1010000ff050000a00b00002b03000082010000210b0000d10a0000180600008c0a0000570700000b080000d70c000078030000fb020000da0700006c03000007000000a20b0000cd08000061000000fb050000600800008b020000fe050000e608000033070000c10300005f01000057040000300a0000e5000000ce0000009204000059070000f2060000800a0000ed010000630b00001b010000670c0000bf070000960a0000,2360,0,6,-1
20,5c06000076030000630c0000de080000670b000019070000e5050000d00a00003f08000084000000470600001f0300009301000089030000b8030000b0080000370900000704000030060000930c0000ba080000d00a00000b0c00001b080000bd080000bc060000fa050000eb09000080000000fb010000cf030000d6040000f602000039030000d70a00001b060000c305000077090000e900000065050000cd010000ba05000007000000220800003908000044000000e0060000910000009e080000b40b000062050000c70800004a010000210800009a060000150700000900000003010000a0000000d605000099080000f5060000e908000070040000,1359,1,2,0
21,1f0c000093040000280a000017020000a909000070010000990900008d070000fe0200002e0700003a00000003080000dd0a0000170b0000730600001807000042050000dc040000410900008f070000460b00001b0c00005a03000014010000c20400009600000054000000ea0100009c09000038030000c30800006f0c0000cf0c0000370200006904000059070000fb080000290300006e0b00005f040000ff0b00005d0c000037010000cc030000580400002d000000f8060000af09000058040000520c00007d0a00007a0a000037050000940c0000390900007c050000240300001b080000e10a0000050b0000260c00009b0800001e0c0000460b0000,249,0,7,0
22,f70a000021060000ee0500002f0c00005a02000046080000a90a000085030000b6050000be010000610b000048010000f4080000d6060000c8020000860a000057010000f1020000ba04000024000000f9020000040a0000550400008e0a00006e080000c70000004208000023090000280b00000d0b0000760700004d0c0000dc0a0000340a00004e0a00006a000000930900001a00000054000000920100000e0100000903000072070000530300008c020000900500004c0b0000a6090000df06000095000000ee06000075030000c0000000aa0c000042000000030900007e0a0000730b000049060000fe0500005403000050070000dd0b0000c20b0000,2455,1,0,-1
23,df0600000d050000b7040000f40500001d0100002b070000090100007f0c0000f70000006d0500000108000080010000f90c0000dd0b00000f0b0000ef030000ac0700006a0a0000d80800000d0300001e0300009f0b0000780c0000a2050000d30b000030040000be0600006004000018060000460b00003a0700003b000000cf0c0000ac0c000093030000d4080000660a00009f030000da01000037050000ad050000c50b000017080000b109000022080000f20700005204000086010000af020000f7050000820400002c030000d6090000140c0000a1050000f503000080090000ce0c0000b10500008e0b000000010000690700009d03000077000000,1852,1,0,-2
24,06070000dc0c00002d0a0000b80c0000410500005a060000910a0000380100001d0b0000c80c00009c0500009f0000002a0c000050010000940c000000060000140a0000a50100003e030000c6030000fd050000240500007f070000750900001102000048050000660800007d0100008a090000f20c0000e7070000fd090000870900005f0100002f070000b9080000a20a0000d50900004b0700000b050000ac0100004d00000094070000b8040000fa0a00007b0c0000320a0000f80700005601000020000000b5050000dc090000aa03000071030000dc01000083080000a7030000700800006907000007010000070500009909000095070000d8010000,1561,0,1,0
25,d807000094010000c2070000a00700006a0100003d030000dd080000560300003c05000020090000ec0500001a0c0000c0010000fc08000079010000080100002d0700004e040000330a0000c00600005c0c0000b80a00009005000034090000b5000000e5030000ab0b0000bd0c00000203000081010000cd050000530100000c08000045030000400100000f0c000055040000e5030000b4030000d90b0000b409000052040000a20800001805000017050000a10c0000310200002c0200003f090000400000004b0800003e040000b10900008b0400009c0700003a0000007b0200003a080000880c0000780b0000b1010000990100007b040000a3020000,701,0,6,-1
26,d20c0000af0b0000ae0200001f0c0000b8040000ed0600005100000037020000a20400006705000015010000ef020000120c00005c000000eb0200000c030000a10b00008d0b0000ac0b000013050000790200001806000015010000f30300009605000048070000cb0700000b080000c60400006d07000046000000510500005d080000920200000e090000c10b0000cc0300009f060000900b0000450a0000260300002d040000700400005b00000060040000de080000290b0000390300006807000005060000a70200003b000000590700006c0500005f0300001f070000b6080000fb020000fc0100002101000081080000d60a00000b02000050030000,1052,0,6,1
27,930c000024000000c8010000710200004c0600002e020000990b0000560400002506000003020000960a0000030600004a0000004a060000b106000000040000c1060000fd05000074010000440b0000a404000083050000d9080000cc010000730200008b0100000601000016090000540000009501000009050000e3030000440000002f0200008d0300002e0100006f0a000006030000fd0b0000820200000c060000b00600005e0c000089090000ae0500006e030000f80a0000fd0c000061000000ee0a0000a6080000c40000007102000095060000460700008f0200004708000080050000ad0c000075080000350600004c090000dc0b00008e0a0000,277,0,6,1
28,74030000cc030000470c000020090000680500005a0900007e03000051060000270a00002a05000094020000f00400002e070000330100009d0c00001c0a0000ff0000004706000050020000b60100001908000066040000530a00005c01000095070000090c000034070000050700005f070000840500008e060000c1080000c004000011040000cd05000050030000aa0200005d0a00002e0700005f09000099030000ad010000d80b000065060000e60800001003000096000000de0800001e0600006d040000b80700005903000015050000510700001405000045050000810800002f080000ca0300002f0200008c0a0000480b00007d0000002f0c0000,3044,1,7,-1
