trial,a_hex,b,m,alpha,e
0,aa030000070c0000060700006f0a0000d60c00008907000069020000550300000d070000b0010000430600001e000000880c00000b0b00008b00000086050000080000007f0300005b0b0000c3090000e905000097010000c80a00000b040000ef0100003a090000a7050000400100005e0a00000802000040000000bc030000,1351,1,6,2
1,f4000000ae070000ea0a0000f1050000120200005d0b0000b40800002b0a000083090000f705000032010000ff0c00005c000000c709000060080000b00c0000040a0000bd06000050080000360a0000cc080000c0020000a1060000730c000028060000080a00000a090000b806000069040000b005000089060000db0a0000,3211,1,2,2
2,4206000091000000f5030000b40200002b0900009c050000b20b000068050000ea0b00000d080000d601000004040000810900009c0300004800000054030000e1040000e4070000a2070000e002000041080000bd020000280a00002f080000770700005b040000f807000015060000c708000005050000fc0b00008a020000,2742,1,6,-1
3,1e03000034090000f10c000056010000c4050000cc0000008f040000f0010000a20200001407000067040000370c000089060000e70c0000700c00006e000000900a0000b0090000ad0700005b040000d60b0000680700000b0b00002b0800009c0300005b0300009d0c0000120a0000dc0000001009000035090000680b0000,2683,1,5,2
4,5204000021030000360900009d0b0000d50c0000990600008e0a0000dc060000640300007b020000b70500002d0400007d030000b409000010030000f9040000ec000000010200009d0000008106000009020000f105000097030000520200007e090000c30c00009f020000220000002702000078030000f70100008e080000,3230,1,4,0
5,d00300006b0b00006b040000840c00005f000000a70b0000100c00007c000000f502000022010000420b000093000000b4000000cb0700006f010000c7090000920c0000f0010000740000003b0400005f010000620b0000950b0000e0020000b00a00006e01000027050000bf050000d0040000640c0000c607000075000000,1926,0,7,-2
6,7008000063010000840a0000c6010000a2020000c0030000d4000000490800001c0c00006d030000e5070000ec0100001b020000880900007a0000001c040000d50c00008c020000100b000038060000210100004b06000074090000b5020000500500007501000002020000ef060000ed0a0000cb040000bd0c0000fc010000,119,0,7,4
7,f8020000bb01000094010000c6010000880400000e040000a3070000de030000450100000f090000930c000082040000d6080000df0b0000070600009e050000e3040000ef0b0000c303000090060000890b0000000a000058040000950b0000d1010000030700004c020000830b0000b9000000800b0000ce05000068010000,11,0,6,-2
8,f4020000680800006d090000560600004b0c0000c60a000070040000f7040000eb0800007601000097010000d3040000f80b0000ae0400007d000000f10b0000820c0000e50b0000c4030000ed0a0000ea0700002503000008010000f00c0000a10c000036090000520c0000d4020000820800004f0300000c050000db090000,2581,1,0,0
9,83090000250a00007d0a0000ff0000000e0b0000d7000000d6070000c3080000950b00002b000000df0300009d010000be050000960b0000870c00005e010000700700001607000061020000c6050000cd0700002a0c0000d7080000b30700004808000044080000dc090000d10200003b0100002c040000d8080000c8090000,3167,1,3,-3
10,45060000610c00007c0500005405000058090000ad0a000077080000b907000048090000bb050000080b0000040a0000790b00008103000041080000be0a000089050000af0700007504000016040000bc0200006500000038010000160600007d080000200a00001902000069070000620c0000b9070000e509000086000000,910,1,5,-2
11,3d050000c00200004a050000250400000c060000cf0a00002b09000031070000f00c00001306000079020000760b000022040000e70800009306000043070000d00100000c040000b6000000ad0b0000d80b000082050000600a0000af020000f705000053040000eb090000490100002305000000030000c0090000c8040000,3094,0,1,4
12,c106000024020000220800001e0c0000600900003f070000ce0a0000e1010000fa020000c0020000510400006803000040030000bc060000e5010000ca010000240c0000780a0000d3010000ee09000059090000d90500001101000019070000970a0000e80c000011070000d10700009b0300007e010000e203000079010000,3067,0,5,0
13,7c0200003101000028020000aa0a0000e402000038060000380400000b070000350500000c0c0000a7070000d30a0000440b0000480c00000f000000900a0000e8060000810a0000e9040000cd0a0000bb060000d8060000c40c00001d020000400900009d0a0000ba0500008603000066020000b2060000dc0b0000dc0a0000,2371,1,0,-1
14,020200008d0600004f01000089050000940900002f090000f90b0000c8090000540900003c06000096000000f5070000a20b0000ca090000ec0500009a0c0000970800000c0500000801000046020000580900001b0100000a010000a9050000210c0000b10000004c0200004301000095030000df0b00002c030000600c0000,686,1,2,-1
15,8c070000a7080000e7090000bf040000db090000a00200004e020000f50100009e060000240600001b0900004001000046010000cf05000076060000cb020000b50c0000dd0b000082070000bb0500001a030000e9030000db050000840300009c0900000a040000a20800006f0400002f0700007c020000a0040000f60b0000,3319,1,6,-2
16,e2010000ee08000010080000a30a0000ec0900007109000081010000cd0600005e070000210900004c090000b50300006f040000830900002400000091080000fb020000250c00002c0c0000b60900004e070000d40200003904000071090000c7060000d1020000600400008e010000af070000450400001208000048090000,1720,0,7,-1
17,a00a00002b0b0000a80a0000d90400009f07000082030000d701000045070000300b00001b040000b0000000720500003c020000a1030000a7090000980a00001c050000560a00006c070000bb000000e3040000e00b0000bb020000a10a00003d090000ac0500007f0a000006060000a00000006c0b0000ed01000088020000,1102,1,0,-2
18,1a060000240b0000b8030000ff0900005a050000120400004c0c0000c2070000e90b0000ba0500009a0a0000dc060000180a0000cf0000008502000062020000c703000021050000440a00006e0100000e05000088030000450c0000790c0000ee09000021050000520900000a0500004e000000510600008705000084000000,155,1,5,-2
19,ec0c0000aa040000ab0900001f070000d50000008a0100003f040000a90200009c0800004a010000cc00000086080000ac010000d709000004040000180600003409000020090000b70b0000e2020000dd0300002a080000cb050000550500005b0a0000c5000000300600006708000044030000d8010000410c000032080000,1967,1,6,-1
20,d50100007400000032030000ed090000c3040000690b0000cf05000056090000ab0a0000590b00006e0800006b0b0000e4090000a5090000bb04000052030000f8080000240b00000c0200006a050000eb020000250a0000a409000030080000980000006f020000f00900000a020000f9050000fc0b00005c080000d5090000,407,1,2,-4
