trial,a_hex,b,m,alpha,e
0,6e0c00008b060000180100007c0000008a000000a30800004e050000a3000000650c000078060000c10700001e030000d90b00003b0c00006a0600003d0c0000,2547,0,6,0
1,58070000a9090000490700005f0b00004705000008050000f10c00003f060000e3040000a80400002e020000750000005d040000660b0000ef0b000030020000,1070,1,2,-2
2,390b0000340500000c0100004c0200003f080000df0100000d070000dd070000730600000b0a0000b3020000da040000e1010000160c00009d050000e5040000,586,1,6,2
3,cb0c00004d06000015030000010600000d01000032050000a90200009102000010050000ff00000095020000e105000014030000d5090000f905000069060000,1236,1,5,3
4,510700005d0200007902000066070000dc0b00005a090000fb030000bd040000800b00000103000015080000cc0a000048040000e60100005a080000fd070000,242,0,4,-1
5,b80700000b050000090a00008b0a00000c020000240b000054020000530c0000b60c0000db0c00002507000022090000b10a0000620600008d040000640a0000,3177,1,7,2
6,850000003e0b0000fc020000ae0c00008e0900002503000064070000860b0000c5080000d8000000f4060000b50000005702000082050000e8090000e9020000,643,0,7,-1
7,6e0b00004c040000f7090000670c00002f000000350b000089020000120a0000080100008107000074030000ce0b0000240400000a030000590a0000b2090000,1109,0,6,-1
8,0b050000d1030000d2010000750200004b000000f0020000cd080000400c00007c09000044080000360c00004f0b0000720000008e0a00005b0a0000c1090000,77,0,0,2
9,a907000087050000d9050000ba040000f00c00006304000083030000af050000f20a00003000000046040000d1080000190700005d0500008c010000d1070000,2138,0,3,-2
10,240b00005f02000067030000990200009102000011030000a5060000b3030000ac0000005c030000b9010000140b0000de040000020b00000b090000eb0c0000,2185,1,5,3
11,8505000080060000b605000061060000940900004c010000120b00009102000067030000ea0400004e0a0000de020000840a0000cb010000080a0000ce020000,3139,0,1,2
12,1107000054080000d5020000ab010000880400000f0500005304000062030000ec0700008f0200004c0a00005c060000830c000057070000dd050000da0b0000,1088,1,5,-2
13,da000000c506000078020000ad0500006301000080060000f00700006f0200000f040000990300005c080000d7080000db000000b90a000001020000e1000000,1943,0,0,-1
14,020b0000de0b00003108000020050000e9040000ef080000a90c0000a80a0000e6040000330100007e0b0000360600007c060000480a0000ae090000aa030000,2419,1,2,2
15,7e020000790b0000580c00002f060000930a0000a7060000b7020000ae01000049060000d80400001f020000dd0a0000cc0800004b0900005d080000fa070000,2140,0,6,0
16,ad080000450a0000f70700003a090000a40c000085090000e00600005a090000070b0000e2030000110500007c000000a6060000d401000024080000fa060000,3178,1,7,3
17,2d080000410100002d060000c2050000d0050000c60100007c0c00006f0b00003a000000340700002701000033030000560700009701000062090000770b0000,3127,0,0,2
18,7f090000240300007b0900000c0500004c03000084070000860c0000400600002503000069070000e20300003d040000ed040000f7060000a405000090070000,1905,1,5,0
19,620700004b070000fa000000a004000026000000490400004e0700009705000064090000d405000089000000dd030000c40c00004709000073030000db080000,1494,0,6,2
20,32050000e9060000420200003804000044060000ec06000031000000300100006c0300001b090000dd0200000c01000048030000d20500005b00000095010000,2153,0,2,0
