trial,a_hex,b,m,alpha,e
0,8e050000600c000051070000f40100007d0b00000b0800005f06000005080000da0500004b040000da0b0000c70300009e0300008a090000140200000f0a0000eb0100003b0b00002206000007040000a20800002b0200000401000060030000bb0100008c070000050a00000a040000ba0700001e01000018000000a2040000d10500005c0c00002d0500002c0c0000de060000a3010000a80a0000200500007c020000ba0900006d020000ae030000ed030000e106000039070000f9070000b8010000bd0a0000270500006c07000010080000380800002b020000b5070000fd080000720600006b000000010400009a020000d3090000b5070000fa070000,143,0,6,2
1,bb00000036050000150800005a0000005d090000110c0000d10b0000100b0000e70a00007d0a0000250a000041040000c6090000ea0c0000a1020000fb0a0000d50a0000ae0c000049090000ab08000099090000ed08000030060000710c0000b408000013050000f605000051040000180a0000f90000001d0c00004c0a0000dd070000c304000067030000f10700000f030000f40400006d0c0000bf0a000062010000370b00002e040000c705000063000000120a0000cf0b0000030300006b080000670a00008c0500002c0c000063000000b000000083080000470c0000bb040000e0050000cc030000330400009e060000fd050000b4030000a4020000,836,0,2,-1
2,2e09000011060000d40300002b0700007a0c000057000000780b000092080000f30000009b0600005809000058080000ff0c0000ab040000fc060000570800008408000016060000df0600004b090000df0800003b0c00004d00000075050000860c0000fa0900001b060000fc0700003f020000950200006105000029050000de050000610900001c050000b903000061060000cb07000077060000300700004c0b0000fa0300009e0500003f0600008f000000bd070000d60600005e010000290b0000af0300002d0300005c010000750b000013030000930a0000730100009002000041070000a3050000b30500000d010000fc030000fa0000009d000000,770,1,6,3
3,9b09000097090000f50000009d080000b50000007f060000580c00006f0300000e0000007b0200003e000000600600001f010000e5050000a00900007e0500007d010000e1020000430a0000c308000093010000a50400005e030000e50c00001e080000e10000000302000004040000210b00005e0a0000b9000000350900005a0700009f09000044050000500900004c0700006b0b00005d0400007c0800004106000071000000ac0a000055050000d00a00005c040000d40b0000870c0000a508000060040000bd0800002b0800009e0b0000f7000000790b00004c07000069060000e40c00003008000064010000230a00003c09000041010000cc0b0000,172,1,5,2
4,eb030000270200009e090000e304000051050000460200008509000046020000fb0b000039050000720a00006f070000f4040000cf070000610a0000e00c000064090000c8070000880700001d0600004c070000bb0a0000cc090000da050000070500008e080000d40a00006b00000047050000190b0000e0070000750800001f05000055070000320c000071060000330000003b080000d0070000ef0700009b0900000a030000dd0100007d080000f907000034090000f0080000e002000030080000740500009e080000c704000057080000dc01000029010000720c0000a50a00002a080000860a000081050000b107000031010000b107000062010000,2773,0,4,1
5,3c0900006c0b0000a50c00001d030000830900008f0900009f080000bc0a0000f50c000062060000e607000005060000f2010000a2000000370a0000df06000022020000bb020000940700001d0700006a0600007a020000be04000060020000010c0000690a0000f506000080030000ee0c00005d0700009c020000800900006b07000053070000c2060000570800002e020000660700002b020000f90a0000aa090000e10900004d00000026080000350b00005d0200004c000000df090000d10600002c0600000b07000078070000720100008b050000ff0a0000590b00006609000047020000240500003c040000d4090000a3030000aa0c0000e6000000,586,0,7,-3
6,c607000097060000f10900003c03000015090000d00c00000a0a0000f9080000da0a0000ca0a0000e70000000a06000078030000d0060000710900007a010000540500005d010000ab0700004f0900008b060000910300006b010000d402000097080000cf080000880400002a050000b7040000d6080000ed0c00000f080000e7040000080600004e0100002a030000a00800005f030000220a0000710a000088020000390c0000290a0000b5040000320a0000010a0000030700006c0a0000c5090000af01000052030000510b0000de0a0000a8050000f30a0000dc0900000c0a0000e4020000090600003e060000ff070000290c0000530c0000f2000000,1378,1,7,-2
7,370600001c0b000051070000d50b000060030000520100004200000043060000830a000026000000f1050000750b0000fc0b0000ef0b0000f00a00008d0b000040070000c4090000870700009a0700005e0700000a030000010500009b0700001a0300002c0700003b0700003a0b0000f2070000b2090000b9050000310600006a04000094010000b601000091010000cd000000ba0c000076070000fc0b0000a80400005601000049040000740600006b0600006b0400007d04000048050000460b0000750800006b0400001d060000f60700009d060000650500001e04000064020000ee030000dc080000930700007e0700003f010000790a00003b080000,1811,0,6,2
8,3f050000720a0000af0400009d07000001010000810b0000800c0000e2080000050300000d020000f80300003d0500009c090000130000009603000021020000610a000053070000dc0200000c0900000707000014080000090c00006d050000ac0000004d0b0000420a0000e801000007000000c5030000ee0c0000dc0400003802000070000000400c0000d4090000ba0000002f090000f40600005a060000200b0000fd060000b40a0000160b00000a0c0000050000006e030000cd0a00008109000014050000b308000063070000bf0300000f0c00003d020000f90400001d0500007a0b000086060000a70a0000a2050000800c0000b20a00004c040000,1739,0,0,1
9,26020000fc030000190a0000fd020000ac0a0000920000006c0700002f0300001e000000150a0000080700004404000013020000a2000000950c00009d010000c60400009a0a00005004000035070000330c000098000000c400000056030000df0a0000af0c00009d020000120700009e080000900b000089010000cf010000950700008f0200007b070000e4040000fb0b0000f40100007e0100005c070000e20b0000390a00004c040000dd0b000038040000c5000000be02000033090000920a00007e0b0000440c0000c605000067070000aa0700001d0900002e0c0000d60300005e020000590c0000560500002b070000e2020000a6030000810c0000,810,0,3,-1
10,890c0000b0040000f90500002e0200004f070000210200004c02000099070000020900000403000019060000f70b0000bc050000840c0000cc000000030c0000eb0300005a000000090a0000e701000061050000350700003200000093000000f10400000508000020040000730400007b04000000070000cc0a0000ee050000340200007d0b0000880300008d0800002e0100002f090000af0000002f0100001e03000060060000720200007c0100008a090000e4010000ae0a0000410c0000f10a000082060000670c0000ee000000020c00002e02000052040000700800000c040000610700003e0a000062080000620b0000f0040000910300001f0b0000,2433,0,5,2
11,800900000c07000054030000950c0000ca090000540700000b030000e30900004600000004060000af0a00002d0b0000bf00000096030000970c00007e0700000a070000130b0000ad0c0000b005000031050000f1050000f20900006d050000120b0000030400002f0b0000b5080000000700007601000004080000950c0000820b0000490300009903000058090000350a000065080000110c00000a0000009b0400006e0900009e01000017010000760a0000e005000082060000bb030000ea09000031030000f50a0000f104000023010000080b00008d030000310b000076050000eb0b000048090000140700005d0c000006030000a205000081020000,3216,0,1,2
12,40070000e70500009b0c0000550400001e060000890a0000bf060000580600005302000005020000be000000670700002e0c000049010000d1060000ad0b00004f09000057050000a40800003a020000070b00003f020000c40600004a060000990600000c070000890700000506000047010000610100003e07000013030000060c0000c90a0000270000001c0c000037080000c8060000ff090000c601000058080000a40b0000490a0000f3090000ad0c0000290800007b030000f2040000aa0000007c0b00009b0c000046030000b50800007f070000000a0000990b0000f609000041030000f40a00008c070000ae070000220c0000eb0200007b010000,1431,1,5,4
13,110a00000b000000ec0a0000810800003908000024090000fd01000065090000510a00005b0a0000ca0c00004b0800005b0700004b090000c60400003c06000064010000ab0900008405000020050000f5060000c5090000d30100001e0b00000c0c0000cb0a000096010000bc020000ac0700006602000068080000cb0800002e010000060800007d0000002308000063030000730c0000d50b0000550400004909000048030000930b0000d9070000df000000c404000061060000840700007d0b0000ba0b0000770200006c050000ab01000063010000b2030000f0010000030900002307000044040000cc080000dd0300004f020000f30c00007b030000,3113,1,0,-1
14,62060000de0300005c000000fb040000b4010000ee0800007a0000000d00000090050000180a0000a1050000f00700003d010000fb000000bc0600004106000011060000fd040000bb07000011000000c60a0000e7090000da090000f30a00003a0700002f0c0000ac0200009e0800004c0500002608000034020000d3000000c6030000140b0000990c000014040000710600002c01000004040000e0000000f90b00007a040000e40a00009d0b0000d10900001804000095070000970000009e050000500400006402000015070000b4010000bf060000c30c000076090000800700004c0800001a0b000034030000810b00000a0800005d070000310b0000,1492,1,2,2
15,d1030000be080000970b000014000000fe0a0000ee0000002a0300008701000014090000020200004d040000bf0500002f0c00007d02000005050000e80c0000f5010000ca040000c80b0000570a000027070000d80c0000e80a0000aa060000de0a0000e70800004b0b0000f1030000f0020000fa0c0000c50a0000ec010000fe0600006606000036000000160c00009f020000bd070000fc070000c00800000b060000150300003c070000500b0000950200004c0400001a0b0000d6000000b00600004a080000c4060000420800006807000001080000200500007f060000370500007606000047020000220500001d060000310200001e010000220a0000,702,0,6,-2
16,3c0200000e070000a4010000b0070000380600009f060000480c000004000000980a00007d01000072010000e108000044000000eb0c0000880a0000250a0000860700006a05000052010000c3000000de0b0000a90100003e0900000407000063020000b20c0000cf0c0000d9030000890100001c0b0000cf040000ed0b00004e04000071040000c90c00007b090000ba040000960a000042020000590b000081020000980100004e0400008e04000003080000750100009907000025040000bf0000003e000000a3030000af0300003f040000bd020000b0020000da060000ae080000510a000012010000cb010000dc0a000071050000470b0000a10c0000,956,0,7,1
17,ee0a00009b030000af06000083040000180900003a000000a8020000ec07000029030000a00400009a010000cf0600002f09000041020000e90400002b0600008f010000b8080000030c000082040000d80000008200000031020000b9070000a10a0000e0090000740800003f050000160000004e09000054010000c70a00003b0600004b000000d80800001d0600004d0300004f050000cb040000220c0000fc0c0000c201000068070000fe090000450900003c010000bc0b00006b0800001b04000031030000d3060000610c0000e8040000b00a0000d7000000cf0900005b0a0000f5010000910b00001a030000fe010000f20300007d00000024070000,472,1,0,-2
18,35010000c30a00005f0100005a020000a90500004506000039000000df0600006400000012050000c0060000e70a0000c50100007c020000a7030000ea070000fb07000039040000dd0a0000700c000089080000b30300000908000060030000120c0000f3030000c00b0000f90a0000b70a00007f0000008108000013030000f0030000240400001e0a0000b3050000fe070000aa030000e9020000500200000d0a0000fd0300002305000023050000830b0000600800000b0a00004007000036010000d8000000220500008c0c0000e10500002b050000a50c000037010000d1020000d10a000054010000da06000001080000d20800008b0b000056020000,222,1,5,1
