trial,a_hex,b,m,alpha,e
0,b8010000af0600005e010000b9040000a70c0000f105000060070000830200007b0000005b0700000c0000006202000011090000ba0a0000280000003e050000b2000000c20a0000310000007d080000780700006b0b00007f0700009a0800009d080000d5070000ec020000680c0000fc0c0000f40a00008909000065020000,2822,0,6,0
1,4c000000d6030000b1030000320500007a0a0000130800001a060000e806000015000000da030000f20900009b080000f20b0000110b0000960a00002d040000b1000000f208000090040000d0070000d60800007e070000010900003b090000e40b0000960a0000b40a0000070400001d0a0000f2010000540a000007000000,2656,0,2,0
2,2103000049020000f5060000ab040000a7040000e60800008b07000057020000ce020000570600006f0100000c0600009f0800005f090000510b00001f0b0000d40a00006b090000e6080000530c0000a70b000073090000dc020000a30c0000510700009a0700002d030000e90000004d020000f1000000a00b000099090000,1657,0,6,-1
3,d00000008f0300001b010000fb0b00004b050000e6030000ba0c00005c0600000f0700007b080000f802000065060000d204000066080000ff0300008f020000e801000005080000130b00001608000075060000e40b0000300900005d0c00007b0a00001a050000b30a0000bf030000130c0000c6090000af0b000001010000,1173,1,5,0
4,820b000048030000c3050000c10300008e020000600200005d0b00000903000007080000be05000043030000af0a0000ec090000110a0000bc0600009a03000003070000130900000506000049070000080700002c05000011080000f8030000e00a0000410900004c0600001f080000380a000007080000ac040000b8090000,2373,1,4,-1
5,b8070000550a0000a00b0000cd0a0000ce0300003f060000ce0b00002f07000017000000fa040000d90c00003c0000004a070000a0010000c0000000cf080000d707000054040000370a00003d080000a20100000b040000ce030000f30500004b070000350b00002b0c0000c501000001070000ba0300009a01000016070000,1501,0,7,1
6,f30500002e00000084060000bc0500005a0600008f0700009f050000cc070000b4030000fe0700006f0c0000ca020000d70100002b0900006a07000048000000440200008a060000370200003b040000970100006600000028000000690b0000c80c0000c90c000099000000b0090000510b0000b3060000fc0100003c090000,2529,0,7,1
7,b50b00001a0a0000490b0000e7080000460a0000e407000052010000de090000a809000034010000af080000080600008f0a000000000000ea060000870b00004a0b0000360900005d0a0000c2070000940c00002b0b0000cb08000074030000d207000050060000b7090000cf0300004d0b00001d000000240200008b030000,1647,1,6,-2
8,7c030000c9090000ea06000051000000b7060000b1090000940300003a030000f30900002700000021000000790600002d040000fa000000b40300002c0a000039020000720400007f09000006040000ed080000200b0000040c0000810500009b070000d809000046080000b50c00005b0400000508000053090000bd020000,1306,1,0,1
9,b6090000940a0000b105000049050000e306000035080000f20500003203000045030000e2070000f2030000c3090000e80800000702000020040000e8020000a60a0000a3080000fa0400006f060000780200000b00000009090000fa0600004f07000040060000fc040000de090000c80b00001b090000ca030000f5020000,1503,1,3,1
